symbol,entry_date,src,net_pnl_pct,eq_near_active,eqh_active_n,eql_active_n,eq_conflu
300687.SZ,20240809,EVENT,-2.0362,False,0,0,False
301260.SZ,20240809,EVENT,-4.1657,True,0,1,False
688707.SH,20240809,EVENT,-1.7012,False,0,0,False
300071.SZ,20240812,EVENT,5.5367,False,0,0,False
601969.SH,20240812,EVENT,-4.1915,False,0,0,False
688598.SH,20240812,EVENT,-3.1823,False,0,0,False
600653.SH,20240814,EVENT,-7.5453,False,0,0,False
300481.SZ,20240815,EVENT,-2.7073,False,0,0,False
300820.SZ,20240816,EVENT,0.9703,False,0,0,False
688496.SH,20240816,EVENT,-9.0387,False,0,0,False
688426.SH,20240819,EVENT,-5.8251,False,0,0,False
301093.SZ,20240820,EVENT,7.4717,False,0,0,False
002955.SZ,20240805,EVENT,10.2047,False,0,0,False
605168.SH,20240805,EVENT,-0.1237,False,0,0,False
003023.SZ,20240807,EVENT,-0.4134,False,0,0,False
301260.SZ,20240807,EVENT,-4.4043,False,0,0,False
600810.SH,20240807,EVENT,-1.7589,False,0,0,False
688078.SH,20240807,EVENT,1.8016,False,0,0,False
002058.SZ,20240808,EVENT,-5.3696,False,0,0,False
300801.SZ,20240808,EVENT,-6.1345,False,0,0,False
300376.SZ,20240812,EVENT,-3.2884,False,0,0,False
301115.SZ,20240812,EVENT,8.637,False,0,0,False
603201.SH,20240812,EVENT,-4.7656,False,0,0,False
002219.SZ,20240821,EVENT,1.1811,False,0,0,False
603566.SH,20240821,EVENT,-3.0096,False,0,0,False
600143.SH,20240822,EVENT,2.2217,False,0,0,False
603312.SH,20240826,EVENT,8.9924,False,0,0,False
301529.SZ,20240830,EVENT,8.5205,False,0,0,False
000908_SZ.SZ,20240815,CONT,62.6906,,,,
000878.SZ,20240807,EVENT,-1.4033,False,0,0,False
688163.SH,20240819,EVENT,3.5109,False,0,0,False
688089.SH,20240822,EVENT,0.6818,False,0,0,False
300627.SZ,20240830,EVENT,5.9623,False,0,0,False
300801.SZ,20240830,EVENT,-4.4455,False,0,0,False
002627.SZ,20240812,EVENT,-2.029,False,0,0,False
600679.SH,20240812,EVENT,-6.7308,False,0,0,False
600382.SH,20240905,EVENT,3.784,False,0,0,False
300073.SZ,20240902,EVENT,4.5596,False,0,0,False
002706.SZ,20240905,EVENT,5.9111,False,0,0,False
002758.SZ,20240925,EVENT,4.2006,False,0,0,False
301303.SZ,20240926,EVENT,2.9074,False,0,0,False
601678.SH,20240925,EVENT,1.4093,False,0,0,False
688686.SH,20240925,EVENT,15.2546,False,0,0,False
605266.SH,20240904,EVENT,15.4097,False,0,0,False
688768.SH,20240906,EVENT,2.9221,False,0,0,False
002706.SZ,20240909,EVENT,11.4145,False,0,0,False
601969.SH,20240909,EVENT,9.1517,False,0,0,False
603918.SH,20240909,EVENT,0.3903,False,0,0,False
002758.SZ,20240923,EVENT,8.1194,False,0,0,False
600873.SH,20240925,EVENT,12.3754,False,0,0,False
688448.SH,20240926,EVENT,10.7654,False,0,0,False
688612.SH,20240926,EVENT,19.2173,False,0,0,False
002443.SZ,20240902,EVENT,0.2029,False,0,0,False
002014.SZ,20240904,EVENT,-1.5753,False,0,0,False
002458.SZ,20240904,EVENT,-2.8145,False,0,0,False
603300.SH,20240904,EVENT,-4.8901,False,0,0,False
688719.SH,20240904,EVENT,-5.2511,False,0,0,False
600588.SH,20240906,EVENT,0.4997,False,0,0,False
603008.SH,20240906,EVENT,6.3068,False,0,0,False
603087.SH,20240909,EVENT,-3.683,True,0,1,False
688017.SH,20240909,EVENT,-6.3434,False,0,0,False
300073.SZ,20240911,EVENT,0.0015,False,0,0,False
301047.SZ,20240911,EVENT,18.6695,False,0,0,False
605009.SH,20240911,EVENT,14.4274,False,0,0,False
002706.SZ,20240912,EVENT,6.781,False,0,0,False
002901.SZ,20240912,EVENT,-0.1578,False,0,0,False
688153.SH,20240912,EVENT,-3.4932,False,0,0,False
301115.SZ,20240919,EVENT,16.0529,False,0,0,False
002702.SZ,20240923,EVENT,2.4845,False,0,0,False
688172.SH,20240923,EVENT,8.959,False,0,0,False
600380.SH,20240925,EVENT,5.3841,False,0,0,False
600497.SH,20240925,EVENT,4.4021,False,0,0,False
603173.SH,20240925,EVENT,1.5293,False,0,0,False
688419.SH,20240925,EVENT,13.5469,False,0,0,False
300447.SZ,20240926,EVENT,22.4329,False,0,0,False
603365.SH,20240926,EVENT,20.4467,False,0,0,False
688573.SH,20240926,EVENT,19.0012,False,0,0,False
688496.SH,20240904,EVENT,-8.3409,False,0,0,False
301108.SZ,20240905,EVENT,-0.6357,False,0,0,False
301322.SZ,20240905,EVENT,1.1382,False,0,0,False
600867.SH,20240905,EVENT,-1.3977,False,0,0,False
301223.SZ,20240909,EVENT,5.8559,False,0,0,False
002132.SZ,20240910,EVENT,3.4215,True,1,0,False
300802.SZ,20240910,EVENT,-0.8303,False,0,0,False
000592.SZ,20240911,EVENT,5.5125,False,0,0,False
002443.SZ,20240911,EVENT,4.4552,False,0,0,False
002925.SZ,20240911,EVENT,0.2022,False,0,0,False
600060.SH,20240911,EVENT,0.3559,False,0,0,False
001203.SZ,20240912,EVENT,-1.0395,False,0,0,False
300736.SZ,20240919,EVENT,18.477,False,0,0,False
002353.SZ,20240920,EVENT,14.8403,False,0,0,False
300802.SZ,20240920,EVENT,9.1157,False,0,0,False
600507.SH,20240920,EVENT,13.1647,False,0,0,False
603365.SH,20240920,EVENT,22.3446,False,0,0,False
603182.SH,20240923,EVENT,2.246,True,1,0,False
600380.SH,20240904,EVENT,-3.3568,False,0,0,False
603282.SH,20240904,EVENT,9.4722,False,0,0,False
301093.SZ,20240905,EVENT,-1.2055,False,0,0,False
002458.SZ,20240906,EVENT,-4.6595,False,0,0,False
301223.SZ,20240906,EVENT,2.6504,False,0,0,False
600809.SH,20240912,EVENT,-4.1145,False,0,0,False
301107.SZ,20240924,EVENT,9.7304,False,0,0,False
603356.SH,20240926,EVENT,8.8357,False,0,0,False
600975.SH,20241010,EVENT,2.1715,False,0,0,False
002996.SZ,20241017,EVENT,15.6613,False,0,0,False
605296.SH,20241030,EVENT,-1.5553,False,0,0,False
601975.SH,20241015,EVENT,-0.5979,False,0,0,False
603173.SH,20241021,EVENT,24.1807,False,0,0,False
002993.SZ,20241030,EVENT,0.5854,False,0,0,False
601872.SH,20241021,EVENT,-6.0399,False,0,0,False
601872.SH,20241022,EVENT,-4.2764,False,0,0,False
603986.SH,20241022,EVENT,7.9918,False,0,0,False
600750.SH,20241023,EVENT,-3.5941,False,0,0,False
601985.SH,20241023,EVENT,-4.7589,False,0,0,False
000703.SZ,20241025,EVENT,1.3455,False,0,0,False
000683.SZ,20241014,EVENT,7.7509,False,0,0,False
601872.SH,20241015,EVENT,-9.5685,False,0,0,False
688443.SH,20241017,EVENT,17.4495,False,0,0,False
000157.SZ,20241021,EVENT,7.2997,False,0,0,False
002993.SZ,20241031,EVENT,10.68,False,0,0,False
002302_SZ.SZ,20241011,CONT,3.6571,,,,
600239_SH.SH,20241011,CONT,-2.3661,,,,
600322_SH.SH,20241011,CONT,0.8417,,,,
600397_SH.SH,20241011,CONT,3.6627,,,,
600835_SH.SH,20241011,CONT,21.0604,,,,
002058_SZ.SZ,20241014,CONT,52.0751,,,,
301165_SZ.SZ,20241014,CONT,12.8121,,,,
600281_SH.SH,20241014,CONT,12.3683,,,,
002178_SZ.SZ,20241015,CONT,27.9184,,,,
002512_SZ.SZ,20241015,CONT,1.2706,,,,
002755_SZ.SZ,20241015,CONT,3.152,,,,
300036_SZ.SZ,20241015,CONT,-4.2573,,,,
300188_SZ.SZ,20241015,CONT,5.4081,,,,
600602_SH.SH,20241015,CONT,-2.5839,,,,
600877_SH.SH,20241015,CONT,7.8692,,,,
603106_SH.SH,20241015,CONT,48.5342,,,,
688038_SH.SH,20241015,CONT,-1.5015,,,,
688049_SH.SH,20241015,CONT,7.8234,,,,
688369_SH.SH,20241015,CONT,1.5991,,,,
688376_SH.SH,20241015,CONT,-4.9163,,,,
600079_SH.SH,20241017,CONT,2.0167,,,,
600828_SH.SH,20241017,CONT,5.7801,,,,
000510_SZ.SZ,20241021,CONT,2.55,,,,
000672_SZ.SZ,20241022,CONT,6.816,,,,
301317_SZ.SZ,20241025,CONT,-0.4803,,,,
002430_SZ.SZ,20241029,CONT,6.9786,,,,
603019_SH.SH,20241030,CONT,38.867,,,,
002612_SZ.SZ,20241031,CONT,-0.2625,,,,
002318.SZ,20241016,EVENT,4.4552,False,0,0,False
301227.SZ,20241017,EVENT,-2.838,False,0,0,False
600497.SH,20241021,EVENT,13.0287,False,0,0,False
601975.SH,20241028,EVENT,-0.2208,False,0,0,False
688392.SH,20241016,EVENT,21.0504,False,0,0,False
001289.SZ,20241101,EVENT,-0.0646,False,0,0,False
688443.SH,20241121,EVENT,-7.5499,False,0,0,False
603500.SH,20241101,EVENT,12.3776,False,0,0,False
601666.SH,20241114,EVENT,0.0872,False,0,0,False
300639.SZ,20241118,EVENT,6.5372,False,0,0,False
600416_SH.SH,20241101,CONT,-5.1863,,,,
000096_SZ.SZ,20241104,CONT,3.2628,,,,
000716_SZ.SZ,20241104,CONT,14.7105,,,,
600458_SH.SH,20241104,CONT,2.1271,,,,
000070_SZ.SZ,20241105,CONT,0.8753,,,,
002808_SZ.SZ,20241105,CONT,25.2545,,,,
002988_SZ.SZ,20241105,CONT,-1.9638,,,,
600234_SH.SH,20241105,CONT,12.5451,,,,
688616_SH.SH,20241105,CONT,3.8,,,,
600624_SH.SH,20241106,CONT,-6.1524,,,,
002517_SZ.SZ,20241107,CONT,1.4478,,,,
002351_SZ.SZ,20241112,CONT,-4.9436,,,,
688320_SH.SH,20241114,CONT,2.4452,,,,
002310_SZ.SZ,20241115,CONT,-8.842,,,,
601789_SH.SH,20241115,CONT,-1.3062,,,,
000815_SZ.SZ,20241120,CONT,-0.2855,,,,
603325_SH.SH,20241120,CONT,-0.5716,,,,
301268_SZ.SZ,20241126,CONT,-10.3333,,,,
002927_SZ.SZ,20241128,CONT,-2.5471,,,,
300235_SZ.SZ,20241128,CONT,-1.8583,,,,
300805_SZ.SZ,20241128,CONT,-0.2,,,,
001376.SZ,20241202,EVENT,3.919,False,0,0,False
002122_SZ.SZ,20241206,CONT,44.4194,,,,
002052_SZ.SZ,20241209,CONT,0.1257,,,,
002860_SZ.SZ,20241213,CONT,-10.6318,,,,
001313_SZ.SZ,20241217,CONT,-3.1967,,,,
300809_SZ.SZ,20241219,CONT,-14.9894,,,,
603610_SH.SH,20241219,CONT,-11.0941,,,,
603390_SH.SH,20241226,CONT,-26.7132,,,,
002791.SZ,20250120,EVENT,3.974,False,0,0,False
688659.SH,20250122,EVENT,8.799,False,0,0,False
300457.SZ,20250124,EVENT,11.53,False,0,0,False
300250.SZ,20250115,EVENT,23.9321,False,0,0,False
601678.SH,20250117,EVENT,1.718,False,0,0,False
688100.SH,20250117,EVENT,7.7157,False,0,0,False
002439.SZ,20250124,EVENT,17.1443,False,0,0,False
688100.SH,20250116,EVENT,7.0821,False,0,0,False
301391.SZ,20250121,EVENT,9.1833,False,0,0,False
300095.SZ,20250122,EVENT,5.358,False,0,0,False
301468.SZ,20250122,EVENT,1.1432,False,0,0,False
688326.SH,20250122,EVENT,24.6478,False,0,0,False
603858.SH,20250123,EVENT,-2.5498,False,0,0,False
688573.SH,20250123,EVENT,6.6081,False,0,0,False
600196.SH,20250124,EVENT,6.1746,False,0,0,False
003004.SZ,20250127,EVENT,4.6046,False,0,0,False
600881.SH,20250102,EVENT,1.4198,False,0,0,False
301176.SZ,20250109,EVENT,2.8929,False,0,0,False
688212.SH,20250110,EVENT,4.3183,False,0,0,False
301227.SZ,20250114,EVENT,10.7373,False,0,0,False
301290.SZ,20250114,EVENT,7.2098,False,0,0,False
002252.SZ,20250115,EVENT,3.5473,False,0,0,False
688310.SH,20250115,EVENT,2.4017,False,0,0,False
301391.SZ,20250116,EVENT,12.0466,False,0,0,False
603799.SH,20250117,EVENT,0.4971,False,0,0,False
688061.SH,20250117,EVENT,18.673,False,0,0,False
000513.SZ,20250120,EVENT,-1.0534,False,0,0,False
002340.SZ,20250122,EVENT,2.4117,False,0,0,False
600059.SH,20250122,EVENT,1.4731,False,0,0,False
600639.SH,20250122,EVENT,1.2073,False,0,0,False
605266.SH,20250122,EVENT,5.2975,False,0,0,False
000932.SZ,20250123,EVENT,9.7536,False,0,0,False
688659.SH,20250124,EVENT,4.7136,False,0,0,False
688061.SH,20250127,EVENT,13.1334,False,0,0,False
000534_SZ.SZ,20250123,CONT,-5.476,,,,
002252.SZ,20250114,EVENT,5.2945,False,0,0,False
600380.SH,20250116,EVENT,-1.1697,False,0,0,False
688326.SH,20250116,EVENT,28.9273,False,0,0,False
000513.SZ,20250122,EVENT,0.2254,False,0,0,False
601666.SH,20250122,EVENT,1.4585,False,0,0,False
688184.SH,20250122,EVENT,0.2438,False,0,0,False
000513.SZ,20250123,EVENT,-1.4335,False,0,0,False
000513.SZ,20250124,EVENT,-1.1746,False,0,0,False
300095.SZ,20250124,EVENT,6.7496,False,0,0,False
601966.SH,20250124,EVENT,-0.0107,False,0,0,False
688381.SH,20250124,EVENT,6.3703,False,0,0,False
000513.SZ,20250127,EVENT,0.0096,False,0,0,False
688238.SH,20250127,EVENT,11.4689,False,0,0,False
002368.SZ,20250213,EVENT,0.0606,False,0,0,False
002386.SZ,20250212,EVENT,-1.7485,False,0,0,False
301589.SZ,20250214,EVENT,0.0867,False,0,0,False
603978.SH,20250220,EVENT,11.122,False,0,0,False
605296.SH,20250221,EVENT,-0.1705,False,0,0,False
688238.SH,20250224,EVENT,-5.1077,False,0,0,False
300146.SZ,20250207,EVENT,2.4199,False,0,0,False
002840.SZ,20250210,EVENT,-0.9338,False,0,0,False
300347.SZ,20250212,EVENT,7.5005,False,0,0,False
002727.SZ,20250213,EVENT,1.2492,False,0,0,False
600821.SH,20250213,EVENT,5.0965,False,0,0,False
688338.SH,20250214,EVENT,3.2015,False,0,0,False
603069.SH,20250224,EVENT,1.0748,False,0,0,False
688560.SH,20250224,EVENT,6.2732,False,0,0,False
300686.SZ,20250206,EVENT,5.4975,False,0,0,False
688600.SH,20250207,EVENT,0.3494,False,0,0,False
000932.SZ,20250220,EVENT,3.5922,False,0,0,False
600611.SH,20250220,EVENT,-3.8119,False,0,0,False
603658.SH,20250224,EVENT,-3.3261,False,0,0,False
601869_SH.SH,20250207,CONT,1.5136,,,,
002656_SZ.SZ,20250213,CONT,1.1636,,,,
601689_SH.SH,20250213,CONT,-4.0041,,,,
600633_SH.SH,20250217,CONT,-19.27,,,,
300115_SZ.SZ,20250218,CONT,17.8851,,,,
301252_SZ.SZ,20250218,CONT,1.8602,,,,
688665_SH.SH,20250218,CONT,-10.6356,,,,
603666_SH.SH,20250219,CONT,13.407,,,,
001339_SZ.SZ,20250224,CONT,9.3192,,,,
603360_SH.SH,20250224,CONT,7.3423,,,,
301280_SZ.SZ,20250226,CONT,29.6207,,,,
603895_SH.SH,20250226,CONT,5.2965,,,,
688678_SH.SH,20250227,CONT,15.0118,,,,
603070_SH.SH,20250228,CONT,-4.2,,,,
301227.SZ,20250205,EVENT,1.4474,False,0,0,False
000513.SZ,20250206,EVENT,-0.4438,False,0,0,False
000513.SZ,20250207,EVENT,-5.1349,False,0,0,False
603027.SH,20250207,EVENT,-0.9831,False,0,0,False
000513.SZ,20250210,EVENT,-2.9792,False,0,0,False
000513.SZ,20250212,EVENT,-0.5807,False,0,0,False
300967.SZ,20250220,EVENT,5.0081,False,0,0,False
600075.SH,20250221,EVENT,-3.4878,False,0,0,False
301515.SZ,20250227,EVENT,1.5492,False,0,0,False
688317.SH,20250227,EVENT,0.9154,False,0,0,False
301391.SZ,20250221,EVENT,0.3237,False,0,0,False
000651.SZ,20250305,EVENT,1.9439,False,0,0,False
300457.SZ,20250304,EVENT,-0.7707,False,0,0,False
300371.SZ,20250306,EVENT,-0.6922,False,0,0,False
002203.SZ,20250307,EVENT,-1.4308,False,0,0,False
001286.SZ,20250313,EVENT,2.0759,False,0,0,False
603558.SH,20250326,EVENT,-8.8976,False,0,0,False
002432.SZ,20250328,EVENT,-0.1933,False,0,0,False
300749.SZ,20250305,EVENT,0.2016,False,0,0,False
000709.SZ,20250320,EVENT,0.8363,False,0,0,False
301589.SZ,20250303,EVENT,1.0286,False,0,0,False
002252.SZ,20250305,EVENT,4.0469,False,0,0,False
600603.SH,20250305,EVENT,-1.9765,False,0,0,False
300861.SZ,20250311,EVENT,-7.138,False,0,0,False
002145.SZ,20250314,EVENT,3.7457,False,0,0,False
300749.SZ,20250314,EVENT,0.5507,False,0,0,False
002145.SZ,20250321,EVENT,5.9623,False,0,0,False
301507.SZ,20250324,EVENT,-0.717,False,0,0,False
002245_SZ.SZ,20250304,CONT,2.1873,,,,
003019_SZ.SZ,20250304,CONT,18.548,,,,
002580_SZ.SZ,20250305,CONT,19.4159,,,,
605100_SH.SH,20250305,CONT,11.0112,,,,
603067_SH.SH,20250311,CONT,10.2309,,,,
002283_SZ.SZ,20250312,CONT,-6.216,,,,
600595_SH.SH,20250312,CONT,-3.4138,,,,
603615_SH.SH,20250317,CONT,-15.3288,,,,
300402_SZ.SZ,20250321,CONT,-28.6137,,,,
688359_SH.SH,20250326,CONT,-22.2777,,,,
603579_SH.SH,20250327,CONT,-1.0075,,,,
001228.SZ,20250306,EVENT,2.8822,False,0,0,False
000922.SZ,20250307,EVENT,5.6382,False,0,0,False
000912.SZ,20250312,EVENT,4.6069,False,0,0,False
000958.SZ,20250313,EVENT,-1.7838,False,0,0,False
688317.SH,20250313,EVENT,-0.5465,False,0,0,False
301395.SZ,20250326,EVENT,3.9748,False,0,0,False
000929.SZ,20250328,EVENT,-11.1801,False,0,0,False
603759.SH,20250328,EVENT,-5.853,False,0,0,False
003027.SZ,20250317,EVENT,0.9211,False,0,0,False
002365_SZ.SZ,20250409,CONT,10.4064,,,,
601086_SH.SH,20250417,CONT,10.2402,,,,
603326_SH.SH,20250418,CONT,5.0363,,,,
603057_SH.SH,20250421,CONT,-7.3675,,,,
301033_SZ.SZ,20250422,CONT,3.088,,,,
603590_SH.SH,20250422,CONT,0.2512,,,,
002743_SZ.SZ,20250429,CONT,0.8072,,,,
688501_SH.SH,20250429,CONT,13.5324,,,,
300802.SZ,20250402,EVENT,-9.9329,False,0,0,False
688093_SH.SH,20250507,CONT,-5.951,,,,
688112_SH.SH,20250507,CONT,-3.3276,,,,
002891_SZ.SZ,20250512,CONT,11.5261,,,,
002620_SZ.SZ,20250515,CONT,-8.8449,,,,
605016_SH.SH,20250515,CONT,6.8416,,,,
002052_SZ.SZ,20250516,CONT,1.3556,,,,
002956_SZ.SZ,20250516,CONT,-3.1642,,,,
002052_SZ.SZ,20250519,CONT,3.3599,,,,
600499_SH.SH,20250520,CONT,-0.4638,,,,
300069_SZ.SZ,20250527,CONT,-16.8596,,,,
603195.SH,20250611,EVENT,-3.8806,False,0,0,False
688352.SH,20250619,EVENT,-0.639,False,0,0,False
688352.SH,20250620,EVENT,1.4808,False,0,0,False
688303.SH,20250605,EVENT,1.1051,False,0,0,False
002919.SZ,20250612,EVENT,-2.9664,False,0,0,False
002992.SZ,20250613,EVENT,-0.8291,False,0,0,False
600756.SH,20250613,EVENT,-1.0674,False,0,0,False
000422.SZ,20250612,EVENT,-3.6192,False,0,0,False
002111.SZ,20250613,EVENT,4.9953,False,0,0,False
002023.SZ,20250619,EVENT,-2.3222,False,0,0,False
002262.SZ,20250619,EVENT,-0.8673,False,0,0,False
002061.SZ,20250620,EVENT,5.032,False,0,0,False
600330.SH,20250620,EVENT,4.2286,False,0,0,False
002192.SZ,20250623,EVENT,3.6801,False,0,0,False
601390.SH,20250625,EVENT,0.0578,False,0,0,False
002734_SZ.SZ,20250603,CONT,27.5617,,,,
002174_SZ.SZ,20250605,CONT,-9.4443,,,,
600521_SH.SH,20250609,CONT,3.3921,,,,
603879_SH.SH,20250609,CONT,-6.3633,,,,
600193_SH.SH,20250610,CONT,-2.9083,,,,
002565_SZ.SZ,20250617,CONT,13.6678,,,,
301345_SZ.SZ,20250620,CONT,43.1645,,,,
688658_SH.SH,20250623,CONT,21.6978,,,,
002309_SZ.SZ,20250624,CONT,8.5719,,,,
688183_SH.SH,20250625,CONT,1.4986,,,,
300548_SZ.SZ,20250626,CONT,18.9601,,,,
601598.SH,20250609,EVENT,-0.6416,False,0,0,False
603777.SH,20250609,EVENT,-13.3665,False,0,0,False
600022.SH,20250612,EVENT,-3.424,False,0,0,False
688084.SH,20250619,EVENT,3.4287,False,0,0,False
688298.SH,20250619,EVENT,6.0815,False,0,0,False
688739.SH,20250619,EVENT,2.8778,False,0,0,False
300218.SZ,20250623,EVENT,6.6877,False,0,0,False
688739.SH,20250623,EVENT,2.3636,False,0,0,False
000778.SZ,20250625,EVENT,2.4981,False,0,0,False
601011.SH,20250625,EVENT,3.5823,False,0,0,False
002716.SZ,20250626,EVENT,13.1501,False,0,0,False
603318.SH,20250626,EVENT,5.1566,False,0,0,False
002716.SZ,20250627,EVENT,12.2691,False,0,0,False
002049.SZ,20250701,EVENT,0.4093,False,0,0,False
000921.SZ,20250710,EVENT,2.8109,False,0,0,False
688788.SH,20250711,EVENT,12.7396,False,0,0,False
688352.SH,20250703,EVENT,2.7613,False,0,0,False
688521.SH,20250716,EVENT,0.8771,False,0,0,False
000521.SZ,20250717,EVENT,2.1321,False,0,0,False
002413_SZ.SZ,20250704,CONT,-12.0936,,,,
688518_SH.SH,20250704,CONT,-2.1858,,,,
001896_SZ.SZ,20250714,CONT,-14.8341,,,,
603127_SH.SH,20250716,CONT,31.8238,,,,
601869_SH.SH,20250718,CONT,16.7943,,,,
603083_SH.SH,20250718,CONT,-3.4724,,,,
300308_SZ.SZ,20250724,CONT,9.2976,,,,
002384_SZ.SZ,20250729,CONT,3.3283,,,,
688226_SH.SH,20250729,CONT,23.9755,,,,
603836.SH,20250717,EVENT,0.4208,False,0,0,False
688788.SH,20250724,EVENT,7.2203,False,0,0,False
300433.SZ,20250703,EVENT,1.8045,False,0,0,False
002327.SZ,20250804,EVENT,1.3809,False,0,0,False
002327.SZ,20250814,EVENT,0.0115,True,0,1,False
300096.SZ,20250819,EVENT,9.5979,False,0,0,False
600343_SH.SH,20250804,CONT,-2.1974,,,,
688156_SH.SH,20250804,CONT,-0.4761,,,,
688163_SH.SH,20250805,CONT,-1.8269,,,,
688265_SH.SH,20250805,CONT,41.216,,,,
300229_SZ.SZ,20250807,CONT,2.2231,,,,
300224_SZ.SZ,20250808,CONT,-4.8906,,,,
301268_SZ.SZ,20250811,CONT,-3.3139,,,,
603109_SH.SH,20250811,CONT,-4.8316,,,,
002148_SZ.SZ,20250812,CONT,2.1111,,,,
001277_SZ.SZ,20250814,CONT,-19.9775,,,,
000501_SZ.SZ,20250818,CONT,-12.6448,,,,
300855_SZ.SZ,20250818,CONT,-7.7048,,,,
688661_SH.SH,20250818,CONT,1.5822,,,,
601231_SH.SH,20250819,CONT,1.0892,,,,
688226_SH.SH,20250819,CONT,-14.8419,,,,
300809_SZ.SZ,20250820,CONT,-14.0701,,,,
600884_SH.SH,20250820,CONT,-3.1412,,,,
603893_SH.SH,20250821,CONT,0.696,,,,
002993_SZ.SZ,20250825,CONT,-13.2428,,,,
300274_SZ.SZ,20250825,CONT,37.8121,,,,
301057_SZ.SZ,20250825,CONT,9.8277,,,,
301526_SZ.SZ,20250825,CONT,11.8244,,,,
300004_SZ.SZ,20250826,CONT,-14.9107,,,,
301057_SZ.SZ,20250826,CONT,9.7279,,,,
300147_SZ.SZ,20250827,CONT,-5.6329,,,,
603021_SH.SH,20250827,CONT,7.3157,,,,
688260_SH.SH,20250827,CONT,-1.6071,,,,
000029_SZ.SZ,20250829,CONT,-2.2234,,,,
301448_SZ.SZ,20250829,CONT,50.7873,,,,
600107_SH.SH,20250829,CONT,17.9979,,,,
600487_SH.SH,20250829,CONT,-1.2728,,,,
605288_SH.SH,20250829,CONT,35.4265,,,,
002221.SZ,20250926,EVENT,-9.0532,False,0,0,False
301197.SZ,20250904,EVENT,16.3759,False,0,0,False
601665.SH,20250917,EVENT,5.5818,False,0,0,False
603121.SH,20250919,EVENT,3.2014,False,0,0,False
002802.SZ,20250917,EVENT,0.127,True,1,0,False
688232.SH,20250917,EVENT,-0.0233,False,0,0,False
688232.SH,20250926,EVENT,-1.2672,False,0,0,False
301197.SZ,20250929,EVENT,3.5508,False,0,0,False
688218_SH.SH,20250901,CONT,-7.3678,,,,
688433_SH.SH,20250901,CONT,18.9881,,,,
000972_SZ.SZ,20250908,CONT,-22.9557,,,,
002943_SZ.SZ,20250908,CONT,-4.8138,,,,
300756_SZ.SZ,20250908,CONT,8.7757,,,,
605133_SH.SH,20250908,CONT,2.2184,,,,
688088_SH.SH,20250908,CONT,-5.2341,,,,
688612_SH.SH,20250908,CONT,-2.8945,,,,
000830_SZ.SZ,20250909,CONT,-10.3974,,,,
603285_SH.SH,20250911,CONT,-16.7533,,,,
002715_SZ.SZ,20250912,CONT,1.558,,,,
688325_SH.SH,20250912,CONT,67.9818,,,,
001234_SZ.SZ,20250916,CONT,-11.1748,,,,
300736_SZ.SZ,20250916,CONT,-5.2462,,,,
002715_SZ.SZ,20250919,CONT,-5.8693,,,,
300111_SZ.SZ,20250922,CONT,13.4134,,,,
603216_SH.SH,20250922,CONT,0.09,,,,
301288_SZ.SZ,20250923,CONT,-4.4802,,,,
603298_SH.SH,20250924,CONT,-6.8595,,,,
300904_SZ.SZ,20250929,CONT,-4.27,,,,
301042_SZ.SZ,20250930,CONT,8.2663,,,,
603216_SH.SH,20250930,CONT,-11.442,,,,
000526.SZ,20250924,EVENT,-3.5165,False,0,0,False
002969.SZ,20250930,EVENT,5.0347,False,0,0,False
300791.SZ,20250910,EVENT,-5.1692,False,0,0,False
000906.SZ,20251013,EVENT,0.3983,False,0,0,False
002413.SZ,20251031,EVENT,0.4929,False,0,0,False
002221.SZ,20251009,EVENT,-4.0416,True,0,1,False
301258.SZ,20251014,EVENT,2.7943,False,0,0,False
301325.SZ,20251028,EVENT,7.1158,False,0,0,False
300686_SZ.SZ,20251014,CONT,-1.2828,,,,
601011_SH.SH,20251017,CONT,-2.2619,,,,
603530_SH.SH,20251017,CONT,-2.1152,,,,
601001_SH.SH,20251021,CONT,-2.355,,,,
603843_SH.SH,20251022,CONT,50.5326,,,,
000592_SZ.SZ,20251024,CONT,100.2505,,,,
000933_SZ.SZ,20251030,CONT,9.0308,,,,
002481.SZ,20251009,EVENT,9.8173,False,0,0,False
600686.SH,20251009,EVENT,4.2874,False,0,0,False
605266.SH,20251013,EVENT,3.0364,False,0,0,False
688166.SH,20251103,EVENT,-8.351,False,0,0,False
688010.SH,20251121,EVENT,5.0704,True,0,1,False
000513.SZ,20251110,EVENT,-4.8666,False,0,0,False
300592.SZ,20251105,EVENT,-1.2117,False,0,0,False
000513.SZ,20251106,EVENT,-2.8781,False,0,0,False
000513.SZ,20251107,EVENT,-3.446,False,0,0,False
688321.SH,20251107,EVENT,-9.4927,False,0,0,False
002892.SZ,20251119,EVENT,-2.9843,False,0,0,False
002892.SZ,20251121,EVENT,-2.0574,False,0,0,False
605555.SH,20251128,EVENT,7.4319,False,0,0,False
600872.SH,20251106,EVENT,0.3393,False,0,0,False
601919.SH,20251107,EVENT,0.6842,False,0,0,False
603369.SH,20251107,EVENT,0.5933,False,0,0,False
600576.SH,20251119,EVENT,-0.2295,False,0,0,False
600858.SH,20251126,EVENT,6.1529,False,0,0,False
688267.SH,20251126,EVENT,9.572,False,0,0,False
600278.SH,20251128,EVENT,-2.1869,False,0,0,False
000908_SZ.SZ,20251103,CONT,16.3344,,,,
