symbol,entry_date,src,net_pnl_pct,resonance_break,resonance_side,breakout_price,breakout_date
600703.SH,20240507,EVENT,-0.4045,False,,11.882,20240408
002426.SZ,20240510,EVENT,1.3093,False,,1.71,20240410
601929.SH,20240606,EVENT,-12.5406,False,,1.3,20240527
605338.SH,20240617,EVENT,-9.6896,False,,14.6,20240523
600653.SH,20240603,EVENT,4.6576,False,,1.39,20240521
301169.SZ,20240605,EVENT,-2.8396,False,,30.47,20240523
002445.SZ,20240613,EVENT,-1.0907,False,,1.79,20240527
605151.SH,20240613,EVENT,-3.574,False,,14.86,20240605
600022.SH,20240617,EVENT,0.2857,False,,1.26,20240523
002702.SZ,20240620,EVENT,-3.5921,False,,3.77,20240619
688455.SH,20240620,EVENT,-3.8374,False,,8.7,20240531
300019.SZ,20240621,EVENT,-7.8939,False,,12.9,20240422
600234.SH,20240613,EVENT,0.2997,False,,1.98,20240607
002105.SZ,20240617,EVENT,4.133,False,,4.72,20240528
600307.SH,20240617,EVENT,-0.2113,False,,1.3,20240524
601005.SH,20240617,EVENT,-4.535,False,,1.08,20240613
603333.SH,20240619,EVENT,-7.6647,False,,3.58,20240603
002271.SZ,20240603,EVENT,-8.4132,False,,16.61,20240516
688591.SH,20240606,EVENT,8.345,False,,19.523,20240408
002367.SZ,20240614,EVENT,-2.7998,False,,6.291,20240523
688737.SH,20240614,EVENT,-8.0519,False,,18.06,20240603
600130.SH,20240617,EVENT,-0.086,False,,3.18,20240604
688576.SH,20240619,EVENT,-5.9309,False,,43.982,20240523
002203.SZ,20240620,EVENT,-5.2922,False,,8.45,20240603
301115.SZ,20240604,EVENT,-2.738,False,,15.94,20240528
600576.SH,20240605,EVENT,-2.3336,False,,5.32,20240527
002132.SZ,20240614,EVENT,-3.0244,False,,2.5,20240603
301207.SZ,20240614,EVENT,-5.6631,False,,18.546,20240521
600699.SH,20240614,EVENT,0.4238,False,,15.407,20240523
601880.SH,20240614,EVENT,-1.4729,False,,1.329,20240529
300597.SZ,20240617,EVENT,10.8356,False,,6.882,20240604
688455.SH,20240617,EVENT,1.1136,False,,8.7,20240531
000672.SZ,20240619,EVENT,1.2249,False,,5.229,20240603
002132.SZ,20240619,EVENT,-6.6096,False,,2.5,20240603
688236.SH,20240619,EVENT,-1.4751,False,,14.628,20240617
000510.SZ,20240620,EVENT,0.0041,False,,3.78,20240521
000672.SZ,20240620,EVENT,2.0385,False,,5.229,20240603
603153.SH,20240620,EVENT,-6.183,False,,16.809,20240605
603863.SH,20240620,EVENT,4.4413,False,,40.01,20240524
688232.SH,20240620,EVENT,-4.4588,False,,19.293,20240606
600992_SH.SH,20240617,CONT,-3.9661,,,16.286,20240614
301248.SZ,20240606,EVENT,-3.1481,False,,13.191,20240605
002932.SZ,20240611,EVENT,-2.6753,False,,17.341,20240604
002570.SZ,20240614,EVENT,-6.2309,False,,3.09,20240523
000882.SZ,20240617,EVENT,-9.5978,False,,1.3,20240603
300841.SZ,20240618,EVENT,-3.427,False,,59.023,20240523
000795.SZ,20240619,EVENT,-4.7738,False,,5.465,20240605
002700_SZ.SZ,20240701,CONT,14.6357,,,5.929,20240611
002700_SZ.SZ,20240708,CONT,23.7079,,,5.929,20240611
002255.SZ,20240816,EVENT,-3.1704,False,,4.76,20240801
688211.SH,20240808,EVENT,-4.019,False,,23.6,20240724
000981.SZ,20240805,EVENT,-15.8356,False,,1.36,20240802
002706.SZ,20240805,EVENT,-1.82,False,,5.792,20240723
600955.SH,20240807,EVENT,-4.5581,False,,14.21,20240731
688067.SH,20240807,EVENT,-6.0515,False,,13.387,20240731
300770.SZ,20240808,EVENT,0.6872,False,,26.864,20240722
000538.SZ,20240809,EVENT,2.2671,False,,45.75,20240729
002996.SZ,20240809,EVENT,-5.6483,False,,5.462,20240718
600256.SH,20240812,EVENT,4.0851,False,,5.065,20240722
601966.SH,20240812,EVENT,-5.7839,False,,16.408,20240723
001330.SZ,20240830,EVENT,-0.5997,False,,4.17,20240822
301035.SZ,20240807,EVENT,-7.0512,False,,28.811,20240806
688371.SH,20240807,EVENT,7.093,False,,8.531,20240805
002706.SZ,20240808,EVENT,-6.0845,False,,5.792,20240723
002870.SZ,20240809,EVENT,2.5439,False,,29.075,20240731
600256.SH,20240809,EVENT,0.5542,False,,5.065,20240722
688371.SH,20240809,EVENT,0.7303,False,,8.531,20240805
002455.SZ,20240812,EVENT,-4.0221,False,,8.27,20240716
300432.SZ,20240813,EVENT,1.4077,False,,4.114,20240724
688475.SH,20240814,EVENT,-2.0543,False,,28.95,20240716
688310.SH,20240816,EVENT,1.087,False,,10.07,20240724
605056.SH,20240822,EVENT,7.9197,False,,8.605,20240724
002493.SZ,20240823,EVENT,-1.3514,False,,8.43,20240820
603815.SH,20240826,EVENT,7.2137,False,,5.176,20240812
688080.SH,20240826,EVENT,1.4011,False,,22.94,20240820
300982.SZ,20240805,EVENT,0.3629,False,,16.675,20240726
688499.SH,20240805,EVENT,-8.1738,False,,17.81,20240724
300376.SZ,20240807,EVENT,-14.389,False,,3.808,20240709
688610.SH,20240807,EVENT,-4.9406,False,,28.5,20240718
603033.SH,20240808,EVENT,-2.5647,False,,10.79,20240723
688400.SH,20240808,EVENT,-0.246,False,,14.731,20240731
688598.SH,20240808,EVENT,-11.2468,False,,16.99,20240731
002440.SZ,20240809,EVENT,-3.5792,False,,5.517,20240808
300687.SZ,20240809,EVENT,-2.0362,False,,12.33,20240805
301260.SZ,20240809,EVENT,-4.1657,False,,12.7,20240724
688707.SH,20240809,EVENT,-1.7012,False,,8.69,20240723
300071.SZ,20240812,EVENT,5.5367,False,,2.13,20240802
601969.SH,20240812,EVENT,-4.1915,False,,5.761,20240722
688598.SH,20240812,EVENT,-3.1823,False,,16.99,20240731
600653.SH,20240814,EVENT,-7.5453,False,,1.21,20240729
300481.SZ,20240815,EVENT,-2.7073,False,,11.783,20240805
300820.SZ,20240816,EVENT,0.9703,False,,39.535,20240801
688496.SH,20240816,EVENT,-9.0387,False,,7.65,20240724
688426.SH,20240819,EVENT,-5.8251,False,,16.67,20240723
301093.SZ,20240820,EVENT,7.4717,False,,10.827,20240730
002955.SZ,20240805,EVENT,10.2047,False,,18.672,20240724
605168.SH,20240805,EVENT,-0.1237,False,,22.98,20240731
003023.SZ,20240807,EVENT,-0.4134,False,,14.89,20240731
301260.SZ,20240807,EVENT,-4.4043,False,,12.7,20240724
600810.SH,20240807,EVENT,-1.7589,False,,5.832,20240723
688078.SH,20240807,EVENT,1.8016,False,,20.414,20240718
002058.SZ,20240808,EVENT,-5.3696,False,,7.89,20240717
300801.SZ,20240808,EVENT,-6.1345,False,,13.534,20240724
300376.SZ,20240812,EVENT,-3.2884,False,,3.808,20240709
301115.SZ,20240812,EVENT,8.637,False,,12.21,20240724
603201.SH,20240812,EVENT,-4.7656,False,,11.378,20240724
002219.SZ,20240821,EVENT,1.1811,False,,1.86,20240802
603566.SH,20240821,EVENT,-3.0096,False,,11.227,20240723
600143.SH,20240822,EVENT,2.2217,False,,6.362,20240808
603312.SH,20240826,EVENT,8.9924,False,,24.89,20240822
301529.SZ,20240830,EVENT,8.5205,False,,20.401,20240816
000908_SZ.SZ,20240815,CONT,62.6906,,,2.08,20240801
000878.SZ,20240807,EVENT,-1.4033,False,,12.24,20240719
688163.SH,20240819,EVENT,3.5109,False,,11.89,20240731
688089.SH,20240822,EVENT,0.6818,False,,15.13,20240801
300627.SZ,20240830,EVENT,5.9623,False,,18.564,20240826
300801.SZ,20240830,EVENT,-4.4455,False,,13.604,20240819
002627.SZ,20240812,EVENT,-2.029,False,,4.787,20240801
600679.SH,20240812,EVENT,-6.7308,False,,9.213,20240723
600382.SH,20240905,EVENT,3.784,True,EQL,3.44,20240822
300073.SZ,20240902,EVENT,4.5596,False,,28.197,20240809
002706.SZ,20240905,EVENT,5.9111,False,,5.612,20240819
002758.SZ,20240925,EVENT,4.2006,False,,6.832,20240924
301303.SZ,20240926,EVENT,2.9074,False,,9.7,20240913
601678.SH,20240925,EVENT,1.4093,False,,3.2,20240924
688686.SH,20240925,EVENT,15.2546,False,,45.946,20240909
605266.SH,20240904,EVENT,15.4097,False,,17.648,20240819
688768.SH,20240906,EVENT,2.9221,False,,21.3,20240820
002706.SZ,20240909,EVENT,11.4145,False,,5.612,20240819
601969.SH,20240909,EVENT,9.1517,False,,5.401,20240816
603918.SH,20240909,EVENT,0.3903,False,,9.03,20240906
002758.SZ,20240923,EVENT,8.1194,False,,6.572,20240909
600873.SH,20240925,EVENT,12.3754,False,,8.417,20240906
688448.SH,20240926,EVENT,10.7654,False,,11.947,20240906
688612.SH,20240926,EVENT,19.2173,False,,22.738,20240724
002443.SZ,20240902,EVENT,0.2029,False,,5.084,20240816
002014.SZ,20240904,EVENT,-1.5753,False,,8.72,20240823
002458.SZ,20240904,EVENT,-2.8145,False,,6.382,20240814
603300.SH,20240904,EVENT,-4.8901,False,,4.575,20240819
688719.SH,20240904,EVENT,-5.2511,False,,22.69,20240812
600588.SH,20240906,EVENT,0.4997,False,,9.09,20240805
603008.SH,20240906,EVENT,6.3068,False,,14.17,20240819
603087.SH,20240909,EVENT,-3.683,False,,38.956,20240823
688017.SH,20240909,EVENT,-6.3434,False,,67.18,20240820
300073.SZ,20240911,EVENT,0.0015,False,,31.347,20240904
301047.SZ,20240911,EVENT,18.6695,False,,54.72,20240816
605009.SH,20240911,EVENT,14.4274,False,,22.939,20240822
002706.SZ,20240912,EVENT,6.781,False,,5.612,20240819
002901.SZ,20240912,EVENT,-0.1578,False,,22.873,20240830
688153.SH,20240912,EVENT,-3.4932,False,,27.744,20240909
301115.SZ,20240919,EVENT,16.0529,False,,13.88,20240826
002702.SZ,20240923,EVENT,2.4845,False,,3.03,20240913
688172.SH,20240923,EVENT,8.959,False,,12.7,20240904
600380.SH,20240925,EVENT,5.3841,False,,9.27,20240912
600497.SH,20240925,EVENT,4.4021,False,,4.781,20240902
603173.SH,20240925,EVENT,1.5293,False,,16.485,20240827
688419.SH,20240925,EVENT,13.5469,False,,14.508,20240918
300447.SZ,20240926,EVENT,22.4329,False,,10.421,20240913
603365.SH,20240926,EVENT,20.4467,False,,9.495,20240924
688573.SH,20240926,EVENT,19.0012,False,,13.25,20240918
688496.SH,20240904,EVENT,-8.3409,False,,7.16,20240822
301108.SZ,20240905,EVENT,-0.6357,False,,16.286,20240819
301322.SZ,20240905,EVENT,1.1382,False,,17.97,20240816
600867.SH,20240905,EVENT,-1.3977,False,,7.102,20240902
301223.SZ,20240909,EVENT,5.8559,False,,13.905,20240820
002132.SZ,20240910,EVENT,3.4215,False,,2.1,20240731
300802.SZ,20240910,EVENT,-0.8303,False,,12.657,20240906
000592.SZ,20240911,EVENT,5.5125,False,,1.51,20240902
002443.SZ,20240911,EVENT,4.4552,False,,5.084,20240816
002925.SZ,20240911,EVENT,0.2022,False,,11.213,20240903
600060.SH,20240911,EVENT,0.3559,False,,14.88,20240826
001203.SZ,20240912,EVENT,-1.0395,False,,7.46,20240906
300736.SZ,20240919,EVENT,18.477,False,,8.4,20240906
002353.SZ,20240920,EVENT,14.8403,False,,26.5,20240909
300802.SZ,20240920,EVENT,9.1157,False,,12.657,20240906
600507.SH,20240920,EVENT,13.1647,False,,3.528,20240902
603365.SH,20240920,EVENT,22.3446,False,,9.025,20240913
603182.SH,20240923,EVENT,2.246,False,,9.69,20240913
600380.SH,20240904,EVENT,-3.3568,False,,9.55,20240826
603282.SH,20240904,EVENT,9.4722,False,,14.479,20240815
301093.SZ,20240905,EVENT,-1.2055,False,,11.241,20240828
002458.SZ,20240906,EVENT,-4.6595,False,,6.382,20240814
301223.SZ,20240906,EVENT,2.6504,False,,13.905,20240820
600809.SH,20240912,EVENT,-4.1145,False,,160.58,20240828
301107.SZ,20240924,EVENT,9.7304,False,,10.115,20240918
603356.SH,20240926,EVENT,8.8357,False,,12.18,20240918
600975.SH,20241010,EVENT,2.1715,False,,5.63,20240926
002996.SZ,20241017,EVENT,15.6613,False,,5.202,20240924
605296.SH,20241030,EVENT,-1.5553,False,,29.25,20241029
601975.SH,20241015,EVENT,-0.5979,False,,3.103,20240927
603173.SH,20241021,EVENT,24.1807,False,,16.875,20240926
002993.SZ,20241030,EVENT,0.5854,False,,26.724,20241025
601872.SH,20241021,EVENT,-6.0399,False,,7.344,20240829
601872.SH,20241022,EVENT,-4.2764,False,,7.344,20240829
603986.SH,20241022,EVENT,7.9918,False,,72.93,20240926
600750.SH,20241023,EVENT,-3.5941,False,,18.82,20240927
601985.SH,20241023,EVENT,-4.7589,False,,10.24,20240903
000703.SZ,20241025,EVENT,1.3455,False,,6.14,20240927
000683.SZ,20241014,EVENT,7.7509,False,,5.25,20240927
601872.SH,20241015,EVENT,-9.5685,False,,7.344,20240829
688443.SH,20241017,EVENT,17.4495,False,,29.2,20240930
000157.SZ,20241021,EVENT,7.2997,False,,6.1,20240924
002993.SZ,20241031,EVENT,10.68,False,,26.724,20241025
002302_SZ.SZ,20241011,CONT,3.6571,,,5.9,20240926
600239_SH.SH,20241011,CONT,-2.3661,,,1.93,20240919
600322_SH.SH,20241011,CONT,0.8417,,,1.36,20240919
600397_SH.SH,20241011,CONT,3.6627,,,1.9,20240919
600835_SH.SH,20241011,CONT,21.0604,,,10.65,20240924
002058_SZ.SZ,20241014,CONT,52.0751,,,8.38,20240925
301165_SZ.SZ,20241014,CONT,12.8121,,,16.091,20240926
600281_SH.SH,20241014,CONT,12.3683,,,3.21,20240930
002178_SZ.SZ,20241015,CONT,27.9184,,,3.63,20240923
002512_SZ.SZ,20241015,CONT,1.2706,,,3.67,20240927
002755_SZ.SZ,20241015,CONT,3.152,,,11.02,20240930
300036_SZ.SZ,20241015,CONT,-4.2573,,,13.421,20240923
300188_SZ.SZ,20241015,CONT,5.4081,,,10.93,20240920
600602_SH.SH,20241015,CONT,-2.5839,,,9.732,20240919
600877_SH.SH,20241015,CONT,7.8692,,,11.74,20240927
603106_SH.SH,20241015,CONT,48.5342,,,4.96,20240923
688038_SH.SH,20241015,CONT,-1.5015,,,8.89,20240924
688049_SH.SH,20241015,CONT,7.8234,,,18.447,20240927
688369_SH.SH,20241015,CONT,1.5991,,,13.05,20240924
688376_SH.SH,20241015,CONT,-4.9163,,,28.55,20240927
600079_SH.SH,20241017,CONT,2.0167,,,19.85,20240930
600828_SH.SH,20241017,CONT,5.7801,,,2.92,20240930
000510_SZ.SZ,20241021,CONT,2.55,,,3.04,20240925
000672_SZ.SZ,20241022,CONT,6.816,,,5.484,20240926
301317_SZ.SZ,20241025,CONT,-0.4803,,,17.876,20241024
002430_SZ.SZ,20241029,CONT,6.9786,,,17.78,20240926
603019_SH.SH,20241030,CONT,38.867,,,58.39,20241029
002612_SZ.SZ,20241031,CONT,-0.2625,,,11.55,20240924
002318.SZ,20241016,EVENT,4.4552,False,,20.07,20240926
301227.SZ,20241017,EVENT,-2.838,False,,12.206,20240926
600497.SH,20241021,EVENT,13.0287,False,,5.011,20240927
601975.SH,20241028,EVENT,-0.2208,False,,3.103,20240927
688392.SH,20241016,EVENT,21.0504,False,,31.879,20240927
001289.SZ,20241101,EVENT,-0.0646,False,,16.9,20240820
688443.SH,20241121,EVENT,-7.5499,False,,26.68,20241115
603500.SH,20241101,EVENT,12.3776,False,,5.8,20240930
601666.SH,20241114,EVENT,0.0872,False,,9.89,20241107
300639.SZ,20241118,EVENT,6.5372,False,,5.93,20241101
600416_SH.SH,20241101,CONT,-5.1863,,,13.5,20241031
000096_SZ.SZ,20241104,CONT,3.2628,,,10.72,20241021
000716_SZ.SZ,20241104,CONT,14.7105,,,3.66,20240925
600458_SH.SH,20241104,CONT,2.1271,,,11.442,20241023
000070_SZ.SZ,20241105,CONT,0.8753,,,4.88,20241023
002808_SZ.SZ,20241105,CONT,25.2545,,,2.19,20241022
002988_SZ.SZ,20241105,CONT,-1.9638,,,17.844,20241023
600234_SH.SH,20241105,CONT,12.5451,,,3.33,20241021
688616_SH.SH,20241105,CONT,3.8,,,7.13,20240926
600624_SH.SH,20241106,CONT,-6.1524,,,4.28,20241024
002517_SZ.SZ,20241107,CONT,1.4478,,,12.881,20241021
002351_SZ.SZ,20241112,CONT,-4.9436,,,14.52,20241028
688320_SH.SH,20241114,CONT,2.4452,,,30.44,20241107
002310_SZ.SZ,20241115,CONT,-8.842,,,1.39,20241025
601789_SH.SH,20241115,CONT,-1.3062,,,4.16,20241107
000815_SZ.SZ,20241120,CONT,-0.2855,,,10.6,20241119
603325_SH.SH,20241120,CONT,-0.5716,,,64.075,20241119
301268_SZ.SZ,20241126,CONT,-10.3333,,,20.66,20241125
002927_SZ.SZ,20241128,CONT,-2.5471,,,13.87,20241127
300235_SZ.SZ,20241128,CONT,-1.8583,,,12.06,20241127
300805_SZ.SZ,20241128,CONT,-0.2,,,9.6,20241127
001376.SZ,20241202,EVENT,3.919,False,,16.06,20241101
002122_SZ.SZ,20241206,CONT,44.4194,,,3.3,20241202
002052_SZ.SZ,20241209,CONT,0.1257,,,4.14,20241120
002860_SZ.SZ,20241213,CONT,-10.6318,,,10.574,20241212
001313_SZ.SZ,20241217,CONT,-3.1967,,,7.77,20241205
300809_SZ.SZ,20241219,CONT,-14.9894,,,30.06,20241206
603610_SH.SH,20241219,CONT,-11.0941,,,10.212,20241211
603390_SH.SH,20241226,CONT,-26.7132,,,9.83,20241213
002791.SZ,20250120,EVENT,3.974,False,,20.863,20250110
688659.SH,20250122,EVENT,8.799,False,,8.21,20241217
300457.SZ,20250124,EVENT,11.53,False,,21.385,20241213
300250.SZ,20250115,EVENT,23.9321,False,,15.31,20241225
601678.SH,20250117,EVENT,1.718,False,,3.71,20241231
688100.SH,20250117,EVENT,7.7157,False,,33.647,20250108
002439.SZ,20250124,EVENT,17.1443,False,,16.26,20241231
688100.SH,20250116,EVENT,7.0821,False,,33.647,20250108
301391.SZ,20250121,EVENT,9.1833,False,,37.784,20241231
300095.SZ,20250122,EVENT,5.358,False,,6.305,20250103
301468.SZ,20250122,EVENT,1.1432,False,,15.726,20250102
688326.SH,20250122,EVENT,24.6478,False,,87.29,20241227
603858.SH,20250123,EVENT,-2.5498,False,,14.4,20250121
688573.SH,20250123,EVENT,6.6081,False,,15.83,20241231
600196.SH,20250124,EVENT,6.1746,False,,24.997,20241223
003004.SZ,20250127,EVENT,4.6046,False,,24.5,20250123
600881.SH,20250102,EVENT,1.4198,False,,1.92,20241202
301176.SZ,20250109,EVENT,2.8929,False,,16.9,20241231
688212.SH,20250110,EVENT,4.3183,False,,38.932,20250103
301227.SZ,20250114,EVENT,10.7373,False,,13.547,20241217
301290.SZ,20250114,EVENT,7.2098,False,,22.163,20250102
002252.SZ,20250115,EVENT,3.5473,False,,7.35,20241217
688310.SH,20250115,EVENT,2.4017,False,,11.38,20241223
301391.SZ,20250116,EVENT,12.0466,False,,37.784,20241231
603799.SH,20250117,EVENT,0.4971,False,,28.687,20241231
688061.SH,20250117,EVENT,18.673,False,,28.92,20241231
000513.SZ,20250120,EVENT,-1.0534,False,,34.531,20250103
002340.SZ,20250122,EVENT,2.4117,False,,6.5,20250102
600059.SH,20250122,EVENT,1.4731,False,,8.68,20250102
600639.SH,20250122,EVENT,1.2073,False,,10.377,20250102
605266.SH,20250122,EVENT,5.2975,False,,22.478,20241225
000932.SZ,20250123,EVENT,9.7536,False,,4.26,20241230
688659.SH,20250124,EVENT,4.7136,False,,8.21,20241217
688061.SH,20250127,EVENT,13.1334,False,,28.92,20241231
000534_SZ.SZ,20250123,CONT,-5.476,,,13.953,20250114
002252.SZ,20250114,EVENT,5.2945,False,,7.35,20241217
600380.SH,20250116,EVENT,-1.1697,False,,10.5,20250110
688326.SH,20250116,EVENT,28.9273,False,,87.29,20241227
000513.SZ,20250122,EVENT,0.2254,False,,34.531,20250103
601666.SH,20250122,EVENT,1.4585,False,,8.97,20250103
688184.SH,20250122,EVENT,0.2438,False,,13.65,20250102
000513.SZ,20250123,EVENT,-1.4335,False,,34.531,20250103
000513.SZ,20250124,EVENT,-1.1746,False,,34.531,20250103
300095.SZ,20250124,EVENT,6.7496,False,,6.305,20250103
601966.SH,20250124,EVENT,-0.0107,False,,17.929,20250122
688381.SH,20250124,EVENT,6.3703,False,,19.2,20250102
000513.SZ,20250127,EVENT,0.0096,False,,34.531,20250103
688238.SH,20250127,EVENT,11.4689,False,,4.48,20250110
002368.SZ,20250213,EVENT,0.0606,False,,25.528,20250210
002386.SZ,20250212,EVENT,-1.7485,False,,4.41,20250211
301589.SZ,20250214,EVENT,0.0867,False,,172.615,20250210
603978.SH,20250220,EVENT,11.122,False,,13.21,20250127
605296.SH,20250221,EVENT,-0.1705,False,,26.31,20250213
688238.SH,20250224,EVENT,-5.1077,False,,4.79,20250206
300146.SZ,20250207,EVENT,2.4199,False,,11.668,20241223
002840.SZ,20250210,EVENT,-0.9338,False,,12.55,20250102
300347.SZ,20250212,EVENT,7.5005,True,EQH,51.231,20250207
002727.SZ,20250213,EVENT,1.2492,False,,11.674,20250127
600821.SH,20250213,EVENT,5.0965,False,,5.663,20250207
688338.SH,20250214,EVENT,3.2015,False,,23.542,20250207
603069.SH,20250224,EVENT,1.0748,False,,18.02,20250102
688560.SH,20250224,EVENT,6.2732,False,,12.62,20250207
300686.SZ,20250206,EVENT,5.4975,False,,8.62,20250102
688600.SH,20250207,EVENT,0.3494,False,,13.901,20250114
000932.SZ,20250220,EVENT,3.5922,False,,4.2,20250124
600611.SH,20250220,EVENT,-3.8119,False,,6.73,20250210
603658.SH,20250224,EVENT,-3.3261,False,,39.5,20250217
601869_SH.SH,20250207,CONT,1.5136,,,30.542,20250122
002656_SZ.SZ,20250213,CONT,1.1636,,,1.56,20250117
601689_SH.SH,20250213,CONT,-4.0041,,,56.991,20250121
600633_SH.SH,20250217,CONT,-19.27,,,9.77,20250127
300115_SZ.SZ,20250218,CONT,17.8851,,,22.91,20250217
301252_SZ.SZ,20250218,CONT,1.8602,,,26.211,20250212
688665_SH.SH,20250218,CONT,-10.6356,,,37.24,20250211
603666_SH.SH,20250219,CONT,13.407,,,27.02,20250123
001339_SZ.SZ,20250224,CONT,9.3192,,,47.7,20250217
603360_SH.SH,20250224,CONT,7.3423,,,18.414,20250217
301280_SZ.SZ,20250226,CONT,29.6207,,,26.071,20250225
603895_SH.SH,20250226,CONT,5.2965,,,25.3,20250217
688678_SH.SH,20250227,CONT,15.0118,,,15.271,20250219
603070_SH.SH,20250228,CONT,-4.2,,,16.02,20250227
301227.SZ,20250205,EVENT,1.4474,False,,13.547,20241217
000513.SZ,20250206,EVENT,-0.4438,False,,34.531,20250103
000513.SZ,20250207,EVENT,-5.1349,False,,34.531,20250103
603027.SH,20250207,EVENT,-0.9831,False,,8.974,20241230
000513.SZ,20250210,EVENT,-2.9792,False,,34.531,20250103
000513.SZ,20250212,EVENT,-0.5807,False,,34.531,20250103
300967.SZ,20250220,EVENT,5.0081,False,,11.455,20250218
600075.SH,20250221,EVENT,-3.4878,False,,4.35,20250127
301515.SZ,20250227,EVENT,1.5492,False,,18.915,20250217
688317.SH,20250227,EVENT,0.9154,False,,17.07,20250214
301391.SZ,20250221,EVENT,0.3237,False,,35.734,20250122
000651.SZ,20250305,EVENT,1.9439,False,,43.31,20250218
300457.SZ,20250304,EVENT,-0.7707,False,,21.585,20250303
300371.SZ,20250306,EVENT,-0.6922,False,,10.462,20250304
002203.SZ,20250307,EVENT,-1.4308,False,,9.75,20250224
001286.SZ,20250313,EVENT,2.0759,False,,8.95,20250219
603558.SH,20250326,EVENT,-8.8976,False,,9.148,20250306
002432.SZ,20250328,EVENT,-0.1933,False,,40.864,20250327
300749.SZ,20250305,EVENT,0.2016,False,,7.04,20250217
000709.SZ,20250320,EVENT,0.8363,False,,2.09,20250207
301589.SZ,20250303,EVENT,1.0286,False,,166.355,20250228
002252.SZ,20250305,EVENT,4.0469,False,,7.35,20241217
600603.SH,20250305,EVENT,-1.9765,False,,8.99,20250226
300861.SZ,20250311,EVENT,-7.138,False,,13.96,20250226
002145.SZ,20250314,EVENT,3.7457,False,,4.48,20250303
300749.SZ,20250314,EVENT,0.5507,False,,7.04,20250217
002145.SZ,20250321,EVENT,5.9623,False,,4.48,20250303
301507.SZ,20250324,EVENT,-0.717,False,,12.761,20250227
002245_SZ.SZ,20250304,CONT,2.1873,,,13.38,20250219
003019_SZ.SZ,20250304,CONT,18.548,,,24.75,20250217
002580_SZ.SZ,20250305,CONT,19.4159,,,9.47,20250217
605100_SH.SH,20250305,CONT,11.0112,,,10.336,20250221
603067_SH.SH,20250311,CONT,10.2309,,,10.719,20250220
002283_SZ.SZ,20250312,CONT,-6.216,,,7.4,20250306
600595_SH.SH,20250312,CONT,-3.4138,,,3.645,20250304
603615_SH.SH,20250317,CONT,-15.3288,,,24.3,20250304
300402_SZ.SZ,20250321,CONT,-28.6137,,,16.46,20250313
688359_SH.SH,20250326,CONT,-22.2777,,,58.81,20250325
603579_SH.SH,20250327,CONT,-1.0075,,,19.485,20250326
001228.SZ,20250306,EVENT,2.8822,False,,21.5,20250221
000922.SZ,20250307,EVENT,5.6382,False,,11.52,20250219
000912.SZ,20250312,EVENT,4.6069,False,,4.58,20250212
000958.SZ,20250313,EVENT,-1.7838,False,,5.93,20250312
688317.SH,20250313,EVENT,-0.5465,False,,17.07,20250214
301395.SZ,20250326,EVENT,3.9748,False,,9.759,20250324
000929.SZ,20250328,EVENT,-11.1801,False,,6.98,20250310
603759.SH,20250328,EVENT,-5.853,False,,8.605,20250314
003027.SZ,20250317,EVENT,0.9211,False,,15.041,20250305
002365_SZ.SZ,20250409,CONT,10.4064,,,8.464,20250403
601086_SH.SH,20250417,CONT,10.2402,,,4.981,20250403
603326_SH.SH,20250418,CONT,5.0363,,,7.54,20250414
603057_SH.SH,20250421,CONT,-7.3675,,,19.59,20250409
301033_SZ.SZ,20250422,CONT,3.088,,,56.876,20250421
603590_SH.SH,20250422,CONT,0.2512,,,26.661,20250411
002743_SZ.SZ,20250429,CONT,0.8072,,,6.24,20250417
688501_SH.SH,20250429,CONT,13.5324,,,14.329,20250411
300802.SZ,20250402,EVENT,-9.9329,False,,18.787,20250321
688093_SH.SH,20250507,CONT,-5.951,,,21.285,20250418
688112_SH.SH,20250507,CONT,-3.3276,,,31.33,20250424
002891_SZ.SZ,20250512,CONT,11.5261,,,43.64,20250414
002620_SZ.SZ,20250515,CONT,-8.8449,,,3.86,20250507
605016_SH.SH,20250515,CONT,6.8416,,,13.974,20250425
002052_SZ.SZ,20250516,CONT,1.3556,,,7.06,20250422
002956_SZ.SZ,20250516,CONT,-3.1642,,,15.189,20250515
002052_SZ.SZ,20250519,CONT,3.3599,,,7.06,20250422
600499_SH.SH,20250520,CONT,-0.4638,,,9.636,20250519
300069_SZ.SZ,20250527,CONT,-16.8596,,,17.55,20250519
603195.SH,20250611,EVENT,-3.8806,False,,49.279,20250606
688352.SH,20250619,EVENT,-0.639,False,,10.47,20250613
688352.SH,20250620,EVENT,1.4808,False,,10.47,20250613
688303.SH,20250605,EVENT,1.1051,False,,19.05,20250512
002919.SZ,20250612,EVENT,-2.9664,False,,16.16,20250603
002992.SZ,20250613,EVENT,-0.8291,False,,58.5,20250606
600756.SH,20250613,EVENT,-1.0674,False,,15.17,20250526
000422.SZ,20250612,EVENT,-3.6192,False,,11.77,20250603
002111.SZ,20250613,EVENT,4.9953,False,,10.21,20250508
002023.SZ,20250619,EVENT,-2.3222,False,,10.79,20250603
002262.SZ,20250619,EVENT,-0.8673,False,,21.3,20250613
002061.SZ,20250620,EVENT,5.032,False,,3.86,20250619
600330.SH,20250620,EVENT,4.2286,False,,6.808,20250605
002192.SZ,20250623,EVENT,3.6801,False,,28.17,20250528
601390.SH,20250625,EVENT,0.0578,False,,5.164,20250618
