symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,stop,target,mfe_r,mae_r,swing_date,sweep_date,response_date,causal_trace,prior20_volume_rank,t1_violation
002942.SZ,20260428,20260429,0.210256,TP_STRUCTURAL,1.0,19.5,19.58,18.3348,19.58,0.514933,-2.574665,20260420,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002972.SZ,20260428,20260522,-6.852468,SL,15.0,13.311,12.42549,12.42549,14.191,0.428002,-1.954806,20260415,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002983.SZ,20260428,20260429,-4.514859,GAP_SL,1.0,23.871,22.841,22.93929,25.031,3.627738,-1.41675,20260416,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300056.SZ,20260428,20260429,4.814749,TP_STRUCTURAL,1.0,10.17,10.68,8.2764,10.68,1.23046,-0.301014,20260416,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300078.SZ,20260428,20260521,-3.784856,SL,14.0,3.83,3.6927,3.6927,4.28,2.25783,-3.932993,20260323,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300124.SZ,20260428,20260429,-3.365354,GAP_SL,1.0,63.5,61.49,62.4987,69.4,20.023969,-2.197144,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300193.SZ,20260428,20260520,-4.035322,SL,13.0,8.38,8.0586,8.0586,9.8,0.871189,-3.298071,20260414,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300212.SZ,20260428,20260430,-19.161353,GAP_SL,1.0,8.28,6.71,7.425,9.1,4.923977,-2.701754,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300213.SZ,20260428,20260529,-7.334071,TIME20,20.0,8.13,7.55,7.4052,9.59,0.855408,-0.869205,20260403,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300218.SZ,20260428,20260525,-5.518056,SL,16.0,14.444,13.67586,13.67586,15.814,1.223735,-1.900695,20260323,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300242.SZ,20260428,20260506,4.672881,TP_STRUCTURAL,3.0,4.72,4.95,4.455,4.95,3.622642,-0.45283,20260415,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300380.SZ,20260428,20260430,4.93046,TP_STRUCTURAL,2.0,34.11,35.86,32.3928,35.86,3.924994,-0.937573,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300381.SZ,20260428,20260429,9.068293,TP_STRUCTURAL,1.0,6.15,6.72,5.94,6.72,7.095238,1.095238,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300423.SZ,20260428,20260520,-3.999486,SL,13.0,7.78,7.4844,7.4844,8.32,1.792963,-4.296346,20260403,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300481.SZ,20260428,20260507,-4.256376,SL,4.0,14.9,14.2956,14.2956,16.17,2.961615,-1.389808,20260420,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300494.SZ,20260428,20260515,-5.330493,SL,10.0,11.265,10.68705,10.68705,12.015,0.813219,-3.564322,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300497.SZ,20260428,20260513,-12.216923,SL,8.0,19.5,17.1567,17.1567,20.55,0.358469,-1.852089,20260403,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300531.SZ,20260428,20260507,4.488854,TP_STRUCTURAL,4.0,19.621,20.541,18.34569,20.541,1.325168,-3.363888,20260415,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300532.SZ,20260428,20260522,-6.13704,SL,15.0,8.021,7.54479,7.54479,8.414,0.522879,-2.270007,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300543.SZ,20260428,20260508,5.147594,TP_STRUCTURAL,5.0,9.35,9.85,8.712,9.85,0.924765,-1.53605,20260403,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300611.SZ,20260428,20260429,-2.241618,GAP_SL,1.0,25.47,24.95,25.2351,28.38,18.56109,-5.193699,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300640.SZ,20260428,20260506,5.037084,TP_STRUCTURAL,3.0,7.065,7.435,6.61815,7.435,2.707844,-1.38749,20260416,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300659.SZ,20260428,20260513,4.080156,TP_STRUCTURAL,8.0,12.85,13.4,12.0285,13.4,1.119903,-2.251978,20260403,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300662.SZ,20260428,20260507,0.248796,TP_STRUCTURAL,4.0,24.51,24.62,22.3542,24.62,0.389647,-1.781241,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300667.SZ,20260428,20260429,3.916356,TP_STRUCTURAL,1.0,18.22,18.97,17.3844,18.97,4.140737,-1.555768,20260417,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300676.SZ,20260428,20260511,10.435697,TP_STRUCTURAL,6.0,40.9,45.25,37.8774,45.25,1.640971,-1.650897,20260327,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300707.SZ,20260428,20260521,-7.734222,SL,14.0,15.151,14.00949,14.00949,16.431,0.779669,-2.286445,20260323,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300765.SZ,20260428,20260429,-5.428881,SL,1.0,31.37,29.7297,29.7297,34.86,1.329025,-3.87734,20260414,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300813.SZ,20260428,20260518,-6.261193,SL,11.0,25.82,24.255,24.255,29.75,0.255591,-2.881789,20260305,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300825.SZ,20260428,20260429,6.357377,TP_STRUCTURAL,1.0,9.15,9.75,8.5239,9.75,8.560933,-0.063888,20260414,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300873.SZ,20260428,20260520,10.622999,TP_STRUCTURAL,13.0,15.079,16.711,14.0283,16.711,2.131912,-0.824212,20250730,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300892.SZ,20260428,20260430,1.738889,TP_STRUCTURAL,2.0,27.851,28.391,26.65179,28.391,0.633751,-3.985957,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300946.SZ,20260428,20260508,9.300737,TP_STRUCTURAL,5.0,47.47,51.98,44.7876,51.98,3.321652,-0.749329,20260420,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
300986.SZ,20260428,20260518,-6.012009,SL,11.0,16.788,15.81228,15.81228,20.967,1.349772,-3.13922,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301010.SZ,20260428,20260429,2.207932,TP_STRUCTURAL,1.0,21.18,21.69,19.7604,21.69,1.979431,-1.183432,20260403,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301066.SZ,20260428,20260506,1.835278,TP_STRUCTURAL,3.0,14.74,15.04,13.6422,15.04,2.359264,-0.482784,20260415,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301126.SZ,20260428,20260526,-6.041921,SL,17.0,11.45,10.7811,10.7811,12.45,1.300643,-2.048139,20260414,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301131.SZ,20260428,20260522,-5.523447,SL,15.0,42.82,40.5405,40.5405,46.39,0.548366,-2.759377,20260415,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301139.SZ,20260428,20260512,-14.435909,GAP_SL,6.0,17.21,14.76,16.4637,19.23,2.398499,-17.539863,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301166.SZ,20260428,20260506,1.394843,TP_STRUCTURAL,3.0,30.097,30.577,28.93473,30.577,1.720771,-2.142359,20260414,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301212.SZ,20260428,20260511,13.793198,TP_STRUCTURAL,6.0,28.228,32.178,25.48062,32.178,2.667996,-0.265708,20260416,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301311.SZ,20260428,20260519,-3.883559,SL,12.0,16.97,16.3449,16.3449,17.23,0.351944,-3.551432,20260417,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301337.SZ,20260428,20260508,2.446638,TP_STRUCTURAL,5.0,27.96,28.7,26.6409,28.7,1.129558,-2.122659,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301380.SZ,20260428,20260430,2.217189,TP_STRUCTURAL,2.0,33.51,34.32,32.0265,34.32,3.889451,-2.055949,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301459.SZ,20260428,20260508,5.038871,TP_STRUCTURAL,5.0,36.84,38.77,35.6103,38.77,4.911767,-2.472148,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
301535.SZ,20260428,20260518,-5.667692,SL,11.0,19.5,18.4338,18.4338,20.86,0.271994,-2.888764,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600081.SH,20260428,20260430,3.763134,TP_STRUCTURAL,2.0,10.85,11.28,10.3554,11.28,4.30651,-0.505459,20260323,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600628.SH,20260428,20260430,2.632861,TP_STRUCTURAL,2.0,7.06,7.26,6.8904,7.26,1.29717,-4.893868,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600712.SH,20260428,20260429,4.859022,TP_STRUCTURAL,1.0,5.93,6.23,5.5836,6.23,1.963048,-0.34642,20260323,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600733.SH,20260428,20260514,-5.895122,SL,9.0,7.38,6.9597,6.9597,7.97,-0.428266,-3.045444,20260417,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600833.SH,20260428,20260430,4.88533,TP_STRUCTURAL,2.0,11.602,12.192,11.05038,12.192,1.758457,-2.501722,20260420,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600867.SH,20260428,20260429,-7.880982,SL,1.0,9.78,9.0288,9.0288,10.37,-0.425985,-2.622471,20260410,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
600959.SH,20260428,20260515,-3.472959,SL,10.0,3.92,3.7917,3.7917,4.28,1.870616,-3.35152,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603000.SH,20260428,20260430,-3.877451,SL,2.0,19.597,18.87633,18.87633,20.087,1.13783,-3.510622,20260415,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603095.SH,20260428,20260429,8.877599,TP_STRUCTURAL,1.0,20.49,22.35,16.7211,22.35,1.931598,-0.323702,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603136.SH,20260428,20260512,-7.353565,SL,7.0,10.94,10.1574,10.1574,11.48,0.549451,-2.325581,20260323,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603180.SH,20260428,20260525,-6.830332,SL,16.0,18.99,17.7309,17.7309,19.24,0.150901,-1.715511,20260414,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603313.SH,20260428,20260429,-11.733587,GAP_SL,1.0,7.89,6.98,7.5438,8.27,-2.628538,-6.816869,20260323,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603579.SH,20260428,20260430,1.128447,TP_STRUCTURAL,2.0,21.83,22.12,18.8199,22.12,0.30896,-1.242484,20260403,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603610.SH,20260428,20260529,6.198537,TIME20,20.0,16.41,17.46,14.6322,20.78,1.771853,-0.157498,20260416,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603896.SH,20260428,20260429,-4.400764,GAP_SL,1.0,18.33,17.56,17.7408,19.23,-1.25594,-5.397149,20260323,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603956.SH,20260428,20260429,2.251839,TP_STRUCTURAL,1.0,5.71,5.85,5.2965,5.85,2.10399,-0.580411,20260403,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603968.SH,20260428,20260521,-4.943697,SL,14.0,11.9,11.3355,11.3355,14.22,3.064659,-1.523472,20260417,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
603999.SH,20260428,20260519,6.572009,TP_STRUCTURAL,12.0,6.645,7.095,6.31125,7.095,2.277154,-2.397004,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
605138.SH,20260428,20260429,-0.064425,TP_STRUCTURAL,1.0,7.376,7.386,6.53004,7.386,0.792,-0.709253,20260416,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688017.SH,20260428,20260508,16.996279,TP_STRUCTURAL,5.0,211.79,248.21,198.3861,248.21,12.823134,-0.522236,20260417,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688246.SH,20260428,20260429,5.953051,TP_STRUCTURAL,1.0,19.34,20.53,18.1764,20.53,5.972843,1.074252,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688249.SH,20260428,20260506,6.931637,TP_STRUCTURAL,3.0,31.83,34.1,28.0665,34.1,4.559585,-0.316195,20260416,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688266.SH,20260428,20260430,2.433663,TP_STRUCTURAL,2.0,101.0,103.66,93.9312,103.66,2.065414,-1.117587,20260414,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688292.SH,20260428,20260429,-7.931959,GAP_SL,1.0,23.28,21.48,22.0671,24.91,4.089373,-1.673675,20260403,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688393.SH,20260428,20260508,4.55198,TP_STRUCTURAL,5.0,23.99,25.13,21.8988,25.13,0.760329,-1.286343,20260407,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688466.SH,20260428,20260430,2.645033,TP_STRUCTURAL,2.0,17.223,17.713,16.06077,17.713,1.660601,-1.152956,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688565.SH,20260428,20260429,4.308857,TP_STRUCTURAL,1.0,12.42,12.98,11.8503,12.98,1.9835,-2.896261,20260403,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688573.SH,20260428,20260506,3.53917,TP_STRUCTURAL,3.0,21.93,22.75,20.5029,22.75,2.459533,-0.889917,20260416,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688602.SH,20260428,20260521,-7.01625,SL,14.0,8.0,7.4547,7.4547,8.4,0.293416,-2.163946,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688613.SH,20260428,20260520,-5.646693,SL,13.0,20.26,19.1565,19.1565,22.12,1.277753,-3.207975,20260323,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
688777.SH,20260428,20260529,24.333555,TP_STRUCTURAL,20.0,74.714,93.044,63.63126,93.044,1.66836,-0.03519,20260413,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
920694.BJ,20260428,20260518,-6.99803,SL,11.0,18.27,17.028,17.028,18.57,0.144928,-2.785829,20260417,20260424,20260427,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000096.SZ,20260429,20260512,-4.876122,SL,6.0,9.695,9.24165,9.24165,10.225,0.132348,-3.727804,20260421,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000545.SZ,20260429,20260520,-6.624658,SL,12.0,2.92,2.7324,2.7324,3.54,1.226013,-2.71855,20260213,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000723.SZ,20260429,20260512,-3.90615,SL,6.0,4.39,4.2273,4.2273,4.68,0.921942,-2.950215,20250708,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000922.SZ,20260429,20260430,1.540586,TP_STRUCTURAL,1.0,11.95,12.158,11.22858,12.158,3.476477,0.173269,20260421,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000926.SZ,20260429,20260430,7.492308,TP_STRUCTURAL,1.0,1.95,2.1,1.8612,2.1,8.896396,0.0,20250409,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000950.SZ,20260429,20260430,-3.875676,SL,1.0,5.92,5.7024,5.7024,6.2,4.825368,-1.194853,20260413,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
000968.SZ,20260429,20260507,-6.265628,SL,3.0,8.99,8.4447,8.4447,10.66,0.586833,-3.080873,20260318,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
001210.SZ,20260429,20260507,5.164644,TP_STRUCTURAL,3.0,14.521,15.3,13.25907,15.3,7.318948,0.06815,20260407,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002109.SZ,20260429,20260507,-7.087755,GAP_SL,2.0,3.92,3.65,3.6927,5.22,-0.351958,-5.147382,20260421,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002221.SZ,20260429,20260430,5.334591,TP_STRUCTURAL,1.0,7.95,8.39,7.4349,8.39,0.873617,-3.261503,20251212,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002306.SZ,20260429,20260511,-6.927273,SL,5.0,2.42,2.2572,2.2572,2.46,0.184275,-2.518428,20260421,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002394.SZ,20260429,20260525,-9.004979,SL,15.0,12.05,10.989,10.989,13.98,1.536287,-2.120641,20251211,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002404.SZ,20260429,20260430,1.268429,TP_STRUCTURAL,1.0,6.81,6.91,6.3855,6.91,1.083628,-1.978799,20260414,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002441.SZ,20260429,20260430,6.251613,TP_STRUCTURAL,1.0,9.3,9.9,8.7813,9.9,1.889339,-0.3663,20260323,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002451.SZ,20260429,20260507,3.573585,TP_STRUCTURAL,3.0,9.54,9.9,9.0288,9.9,1.819249,-2.406103,20260403,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002453.SZ,20260429,20260430,11.245783,TP_STRUCTURAL,1.0,4.98,5.55,4.653,5.55,5.474006,0.519878,20260417,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002596.SZ,20260429,20260513,13.924294,TP_STRUCTURAL,7.0,3.54,4.04,3.2868,4.04,2.527646,0.315956,20250603,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002677.SZ,20260429,20260508,4.107069,TP_STRUCTURAL,4.0,7.894,8.234,7.03296,8.234,0.696832,-1.068475,20251217,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
002842.SZ,20260429,20260430,4.132967,TP_STRUCTURAL,1.0,32.772,34.192,29.24658,34.192,2.402551,-0.485049,20260403,20260427,20260428,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,,False
