symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,stop,target,mfe_r,mae_r,swing_date,sweep_date,response_date,causal_trace,prior20_volume_rank,t1_violation
002637.SZ,20250528,20250529,0.439182,TP_STRUCTURAL,1.0,9.387,9.447,8.88723,9.447,1.100506,-0.440202,20250508,20250526,20250527,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
600546.SH,20250529,20250603,1.189693,TP_STRUCTURAL,2.0,8.635,8.755,8.19225,8.755,0.383964,-1.129305,20250519,20250527,20250528,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
603129.SH,20250529,20250530,1.774058,TP_STRUCTURAL,1.0,175.78,179.25,161.667,179.25,3.11911,-0.239496,20250515,20250527,20250528,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
000757.SZ,20250530,20250619,-6.985714,SL,13.0,4.62,4.3065,4.3065,4.72,0.255183,-1.275917,20250516,20250528,20250529,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
002149.SZ,20250530,20250618,-6.136585,SL,12.0,18.45,17.3547,17.3547,20.49,1.1595,-2.25509,20250408,20250528,20250529,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
603298.SH,20250530,20250610,3.75664,TP_STRUCTURAL,6.0,18.45,19.18,17.3448,19.18,2.171553,-0.28954,20250430,20250528,20250529,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
920735.BJ,20250603,20250701,3.749877,TIME20,20.0,36.71,38.16,35.0163,60.59,6.62455,-0.991911,20250321,20250529,20250530,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
688568.SH,20250604,20250702,5.775858,TIME20,20.0,33.468,35.468,30.29202,38.488,0.919401,-0.440809,20250425,20250530,20250603,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
000983.SZ,20250605,20250617,3.810695,TP_STRUCTURAL,8.0,5.984,6.224,5.56776,6.224,0.62464,-0.264271,20250527,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002138.SZ,20250605,20250606,0.331551,TP_STRUCTURAL,1.0,26.338,26.478,24.97572,26.478,1.005667,-0.983645,20250527,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
002318.SZ,20250605,20250626,-5.991746,SL,15.0,23.553,22.18887,22.18887,24.173,0.073307,-1.121594,20250519,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300647.SZ,20250605,20250606,0.654701,TP_STRUCTURAL,1.0,5.85,5.9,5.4747,5.9,2.957634,-0.213163,20250526,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300896.SZ,20250605,20250612,1.573693,TP_STRUCTURAL,5.0,176.468,179.598,164.92212,179.598,0.557775,-0.847922,20250526,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
600755.SH,20250605,20250613,3.724915,TP_STRUCTURAL,6.0,5.86,6.09,5.6529,6.09,1.110575,-1.014003,20250526,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
601688.SH,20250605,20250625,4.570642,TP_STRUCTURAL,14.0,16.35,17.13,15.4638,17.13,1.794177,-0.282103,20250527,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
603320.SH,20250605,20250703,1.882161,TIME20,20.0,17.77,18.14,15.8004,19.69,0.274167,-0.913891,20250527,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
603737.SH,20250605,20250606,2.020054,TP_STRUCTURAL,1.0,28.693,29.33,25.6014,29.33,0.803467,-0.234506,20250526,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
603995.SH,20250605,20250609,1.179534,TP_STRUCTURAL,2.0,15.44,15.653,14.60547,15.653,5.116652,-0.203707,20250527,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
605089.SH,20250605,20250624,3.057601,TP_STRUCTURAL,13.0,23.944,24.724,22.65516,24.724,1.385742,-0.561745,20250526,20250603,20250604,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
301182.SZ,20250609,20250619,15.133333,TP_STRUCTURAL,8.0,31.5,36.33,29.8089,36.33,3.358761,-0.80421,20250528,20250605,20250606,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
603326.SH,20250609,20250707,7.221875,TIME20,20.0,7.68,8.25,7.1577,9.09,1.244496,-0.995596,20250417,20250605,20250606,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
688608.SH,20250609,20250623,-7.473258,SL,10.0,196.682,182.37681,182.37681,214.308,0.239144,-2.923764,20250523,20250605,20250606,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
301353.SZ,20250610,20250611,2.941129,TP_STRUCTURAL,1.0,18.019,18.585,16.76664,18.585,1.184963,-0.981347,20250523,20250606,20250609,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
688433.SH,20250611,20250619,3.66798,TP_STRUCTURAL,6.0,35.419,36.789,32.22351,36.789,1.355035,-0.772964,20250418,20250609,20250610,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
002662.SZ,20250612,20250618,-4.402941,SL,4.0,3.4,3.2571,3.2571,3.54,0.909727,-1.609517,20250603,20250610,20250611,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
002856.SZ,20250612,20250619,-6.136288,SL,5.0,10.83,10.1871,10.1871,12.38,0.824389,-1.182143,20250526,20250610,20250611,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300100.SZ,20250612,20250617,-5.676003,SL,3.0,43.13,40.7682,40.7682,57.119,3.15014,-1.274452,20250603,20250610,20250611,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
301081.SZ,20250612,20250618,-5.428125,SL,4.0,9.6,9.0981,9.0981,9.77,1.3947,-1.852959,20250603,20250610,20250611,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
601238.SH,20250612,20250619,-3.397128,SL,5.0,7.66,7.4151,7.4151,8.17,0.694161,-1.429155,20250603,20250610,20250611,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300395.SZ,20250617,20250625,5.098913,TP_STRUCTURAL,6.0,44.16,46.5,42.075,46.5,8.978417,-0.642686,20250523,20250613,20250616,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
001213.SZ,20250618,20250704,2.076176,TP_STRUCTURAL,12.0,3.954,4.044,3.86496,4.044,2.032794,-0.786164,20250523,20250616,20250617,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300079.SZ,20250618,20250619,1.246655,TP_STRUCTURAL,1.0,5.53,5.61,5.1975,5.61,1.56391,-0.781955,20250610,20250616,20250617,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
600416.SH,20250618,20250626,5.355556,TP_STRUCTURAL,6.0,11.88,12.54,11.0979,12.54,3.707966,-0.920598,20250610,20250616,20250617,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
600809.SH,20250618,20250709,4.268541,TP_STRUCTURAL,15.0,167.84,175.34,156.5586,175.34,0.780045,-0.398887,20250205,20250616,20250617,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
920575.BJ,20250618,20250716,-0.904225,TIME20,20.0,15.62,15.51,14.85,19.9,0.974026,-0.337662,20250514,20250616,20250617,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
605298.SH,20250623,20250721,6.958351,TIME20,20.0,13.83,14.82,12.3354,17.04,0.836344,-0.194032,20250613,20250619,20250620,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
002152.SZ,20250624,20250722,3.138509,TIME20,20.0,12.88,13.31,11.5929,14.42,1.002253,-0.194235,20250616,20250620,20250623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300213.SZ,20250624,20250722,0.741176,TIME20,20.0,8.5,8.58,7.6131,11.19,1.003495,0.045101,20250616,20250620,20250623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300448.SZ,20250624,20250625,3.555869,TP_STRUCTURAL,1.0,6.39,6.63,6.0489,6.63,1.632952,0.167106,20250523,20250620,20250623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300730.SZ,20250624,20250625,0.451702,TP_STRUCTURAL,1.0,13.81,13.9,12.1968,13.9,2.070419,-0.037193,20250613,20250620,20250623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
301208.SZ,20250624,20250625,0.989898,TP_STRUCTURAL,1.0,41.18,41.67,37.8675,41.67,4.298868,-0.226415,20250610,20250620,20250623,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
002142.SZ,20250625,20250626,3.897056,TP_STRUCTURAL,1.0,25.14,26.17,23.9283,26.17,1.510275,-0.033011,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
002236.SZ,20250625,20250626,0.396857,TP_STRUCTURAL,1.0,15.079,15.169,14.38371,15.169,1.164982,-0.028765,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
002439.SZ,20250625,20250626,2.716397,TP_STRUCTURAL,1.0,15.43,15.88,14.5332,15.88,1.059322,-0.033452,20250523,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
002849.SZ,20250625,20250627,3.03646,TP_STRUCTURAL,2.0,15.14,15.63,13.8798,15.63,1.571179,-0.507856,20250617,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
002850.SZ,20250625,20250626,0.949529,TP_STRUCTURAL,1.0,110.48,111.75,103.7916,111.75,1.318701,-1.088452,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
002876.SZ,20250625,20250626,0.53138,TP_STRUCTURAL,1.0,24.611,24.791,23.26599,24.791,0.765794,-0.052044,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
003011.SZ,20250625,20250630,3.225055,TP_STRUCTURAL,3.0,17.226,17.816,15.66774,17.816,1.328405,-0.070592,20250514,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300014.SZ,20250625,20250703,3.798023,TP_STRUCTURAL,6.0,44.522,46.302,40.63158,46.302,0.508942,-0.395844,20250617,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300036.SZ,20250625,20250626,1.69689,TP_STRUCTURAL,1.0,14.761,15.041,13.84119,15.041,4.544417,-0.23918,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300068.SZ,20250625,20250626,2.279339,TP_STRUCTURAL,1.0,15.73,16.12,13.9887,16.12,0.580026,-0.585769,20250603,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300073.SZ,20250625,20250723,-2.189958,TIME20,20.0,43.217,42.357,38.71593,47.517,0.486551,-0.473221,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300118.SZ,20250625,20250702,5.89358,TP_STRUCTURAL,5.0,9.19,9.75,8.4942,9.75,2.701926,-0.086232,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300140.SZ,20250625,20250702,2.121725,TP_STRUCTURAL,5.0,6.03,6.17,5.6331,6.17,1.033006,-0.176367,20250526,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300352.SZ,20250625,20250626,5.053283,TP_STRUCTURAL,1.0,5.33,5.61,4.9599,5.61,1.107809,0.108079,20250613,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300369.SZ,20250625,20250626,1.531025,TP_STRUCTURAL,1.0,7.51,7.64,6.9102,7.64,0.833611,-0.033344,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300382.SZ,20250625,20250714,3.137612,TP_STRUCTURAL,13.0,15.58,16.1,13.9293,16.1,1.090446,-0.6785,20250603,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
300484.SZ,20250625,20250626,0.838375,TP_STRUCTURAL,1.0,22.15,22.38,19.6713,22.38,0.342922,-0.528503,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
300666.SZ,20250625,20250711,-5.843425,SL,12.0,72.916,68.80104,68.80104,75.151,0.534635,-1.360888,20250617,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
300670.SZ,20250625,20250702,5.457492,TP_STRUCTURAL,5.0,6.54,6.91,5.94,6.91,4.666667,-0.133333,20250515,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300751.SZ,20250625,20250626,4.345251,TP_STRUCTURAL,1.0,66.883,69.923,62.96697,69.923,1.813061,0.002554,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
301029.SZ,20250625,20250722,5.555983,TP_STRUCTURAL,19.0,22.064,23.334,20.04156,23.334,0.652677,-0.499397,20250610,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
301172.SZ,20250625,20250626,0.815779,TP_STRUCTURAL,1.0,20.28,20.486,18.4734,20.486,0.835824,-0.099635,20250523,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
301255.SZ,20250625,20250702,0.199351,TP_STRUCTURAL,5.0,30.8,30.923,27.2052,30.923,0.489596,-0.489596,20250613,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
301380.SZ,20250625,20250626,5.466667,TP_STRUCTURAL,1.0,34.5,36.455,32.1849,36.455,2.721265,-0.030236,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
600271.SH,20250625,20250723,2.330253,TIME20,20.0,9.09,9.32,8.4942,10.186,1.158107,-0.318899,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
600400.SH,20250625,20250630,6.281481,TP_STRUCTURAL,3.0,2.16,2.3,2.0295,2.3,1.762452,0.0,20250429,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
600460.SH,20250625,20250626,0.046508,TP_STRUCTURAL,1.0,24.34,24.4,22.9977,24.4,1.117485,-0.067049,20250613,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
601816.SH,20250625,20250723,-1.108605,TIME20,20.0,5.613,5.562,5.38857,5.793,0.445573,-0.628258,20250612,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
601888.SH,20250625,20250721,3.803322,TP_STRUCTURAL,18.0,60.2,62.61,57.5091,62.61,2.14798,-0.185811,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
603185.SH,20250625,20250626,4.442857,TP_STRUCTURAL,1.0,14.0,14.65,12.8007,14.65,6.020178,0.083382,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
603279.SH,20250625,20250723,11.782882,TP_STRUCTURAL,20.0,14.02,15.7,13.4937,15.7,5.244157,-0.209006,20240920,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
603315.SH,20250625,20250630,1.346979,TP_STRUCTURAL,3.0,12.282,12.472,11.50578,12.472,3.894514,-0.180361,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
603486.SH,20250625,20250626,1.386413,TP_STRUCTURAL,1.0,53.58,54.43,49.9158,54.43,4.748649,-0.016375,20250610,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
603613.SH,20250625,20250701,11.928759,TP_STRUCTURAL,4.0,21.684,24.314,20.15046,24.314,1.786716,-0.189105,20250409,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.85,False
603697.SH,20250625,20250711,-8.282426,SL,12.0,12.86,11.8206,11.8206,15.18,0.529151,-1.096787,20250526,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
603822.SH,20250625,20250723,17.54232,TIME20,20.0,50.388,59.328,46.40922,61.878,2.75964,-0.175933,20250526,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
688001.SH,20250625,20250630,1.989071,TP_STRUCTURAL,3.0,24.668,25.208,23.32242,25.208,1.330281,-0.163498,20250603,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
688055.SH,20250625,20250723,3.625137,TIME20,20.0,3.66,3.8,3.267,3.86,0.458015,-0.330789,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
688355.SH,20250625,20250701,2.532565,TP_STRUCTURAL,4.0,16.834,17.294,15.63606,17.294,1.350652,-0.185318,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
688408.SH,20250625,20250717,11.844221,TP_STRUCTURAL,16.0,45.499,50.979,39.96531,50.979,1.084448,-0.093789,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
688583.SH,20250625,20250707,10.896268,TP_STRUCTURAL,8.0,56.893,63.206,52.58979,63.206,4.423674,-0.431538,20250418,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
688597.SH,20250625,20250707,4.05641,TP_STRUCTURAL,8.0,7.8,8.132,7.4349,8.132,1.725555,-0.219118,20250530,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
688757.SH,20250625,20250626,5.406929,TP_STRUCTURAL,1.0,23.899,25.239,22.10571,25.239,3.83039,0.027882,20250610,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
920139.BJ,20250625,20250626,1.118418,TP_STRUCTURAL,1.0,25.03,25.36,22.869,25.36,2.531236,-0.101805,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
920167.BJ,20250625,20250702,4.827652,TP_STRUCTURAL,5.0,19.89,20.89,18.1368,20.89,1.916496,-0.239562,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
920212.BJ,20250625,20250723,-4.348707,TIME20,20.0,18.56,17.79,17.1567,19.6,0.634219,-0.90501,20250610,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
920593.BJ,20250625,20250723,-2.794595,TIME20,20.0,37.0,36.04,32.571,54.77,0.334161,-0.636713,20250616,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
920770.BJ,20250625,20250626,2.092111,TP_STRUCTURAL,1.0,18.76,19.19,16.6518,19.19,2.627834,-0.123328,20250523,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
920876.BJ,20250625,20250630,7.900559,TP_STRUCTURAL,3.0,32.22,34.83,28.6902,34.83,1.708312,-0.538274,20250530,20250623,20250624,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300311.SZ,20250627,20250725,6.161829,TIME20,20.0,5.03,5.35,4.5738,7.8,1.096011,-0.548005,20250409,20250625,20250626,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.95,False
300345.SZ,20250701,20250707,-6.385714,SL,4.0,8.4,7.8804,7.8804,9.88,-0.153965,-2.598152,20250620,20250627,20250630,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.8,False
300760.SZ,20250702,20250703,-2.960079,SL,1.0,222.74,216.5922,216.5922,238.3,2.446404,-2.108071,20250603,20250630,20250701,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
601963.SH,20250702,20250704,2.718471,TP_STRUCTURAL,2.0,10.622,10.932,10.07028,10.932,0.779381,-1.758138,20250528,20250630,20250701,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,0.9,False
688222.SH,20250702,20250709,4.29848,TP_STRUCTURAL,5.0,16.45,17.19,14.6817,17.19,5.604253,-0.333654,20250623,20250630,20250701,prior_confirmed_unmitigated_swing_low -> high_volume_SSL_sweep_close_reclaim -> next_bar_close_breaks_sweep_high -> following_open_eligible,1.0,False
