symbol,entry_date,exit_date,net_pnl_pct,reason,hold_bars,entry_price,exit_price,sl_price,tp1_price,rr_realized,mfe_r,mae_r,event_date,zone_date,event_type,poi_type,story,market_state,trend_regime,trend_reason,signal_type,v88_combo,v83_takeover_type,v85_reason,v85_path,mtf_score,weekly_state,daily_state,m60_state,risk_pct,entry_semantic,sample_class,t1_violation
301004.SZ,20260106,20260107,-1.8432,SL_HIT,1.0,52.225,51.2624,51.2624,53.1876,-0.9816,0.4415,-1.0025,20251230,20251231,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,BEAR_RISK,BULL_CONTINUATION,BEAR_RISK,1.8432,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301008.SZ,20230615,20230616,3.3795,RUNNER_TRAIL,1.0,18.7315,19.0356,18.4274,19.15,2.0478,3.3821,-1.5932,20230612,20230614,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,1.6235,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301017.SZ,20230726,20230727,3.3754,RUNNER_TRAIL,1.0,18.99,19.4648,18.5152,19.4648,1.3164,2.1167,-0.8951,20230721,20230724,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,BULL_CONTINUATION,BULL_CONTINUATION,2.5003,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301017.SZ,20250724,20250725,3.3747,RUNNER_TRAIL,1.0,12.825,13.1456,12.5044,13.1456,1.3161,2.3394,-0.3119,20250721,20250722,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,2.4998,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301024.SZ,20260119,20260120,3.6464,RUNNER_TRAIL,1.0,36.895,37.4526,36.3374,38.1,2.3763,13.7823,0.6546,20260114,20260115,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,MIXED,BULL_CONTINUATION,BULL_CONTINUATION,1.5113,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301026.SZ,20241023,20241024,-1.7305,SL_HIT,1.0,15.689,15.4175,15.4175,16.145,-0.9828,-1.9374,-4.2173,20241018,20241021,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.7305,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301036.SZ,20250812,20250813,-6.767,TIME_STOP,1.0,37.535,33.07,36.5966,38.57,-2.6391,1.4546,-5.6746,20250807,20250808,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,2.5001,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301037.SZ,20250606,20250609,2.9302,RUNNER_TRAIL,1.0,12.325,12.5409,12.1091,12.74,1.6439,2.339,0.2084,20250603,20250530,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,BULL_CONTINUATION,BULL_CONTINUATION,1.7517,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301046.SZ,20250725,20250728,-1.6897,SL_HIT,1.0,20.495,20.1487,20.1487,20.8413,-0.9832,0.9674,-1.2561,20250722,20250723,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,BULL_CONTINUATION,RECOVERY,BULL_CONTINUATION,1.6897,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301056.SZ,20230714,20230717,3.7146,RUNNER_TRAIL,1.0,8.07,8.1931,7.9469,8.34,2.4355856235106947,26.9747,-0.7312,20230711,20230712,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,NO_WEEKLY,BULL_CONTINUATION,NO_M60,1.5251,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301087.SZ,20260210,20260211,2.384,RUNNER_TRAIL,1.0,53.112,53.9547,52.2693,54.322,1.4788,2.8005,0.0119,20260205,20260209,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,RECOVERY,RECOVERY,1.5866,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301087.SZ,20250213,20250214,5.1552,RUNNER_TRAIL,1.0,31.496,32.1062,30.8858,33.031,2.6093,10.1196,0.4179,20250210,20250211,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,RECOVERY,BULL_CONTINUATION,BULL_CONTINUATION,1.9374,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301088.SZ,20250306,20250307,2.9879,RUNNER_TRAIL,1.0,12.017,12.2413,11.7927,12.402,1.5712,2.0285,-0.0223,20250303,20250305,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,1.8665,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301097.SZ,20260108,20260109,-1.4877,SL_HIT,1.0,37.878,37.3145,37.3145,38.578,-0.9851,1.2689,-1.4871,20260105,20260106,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RANGE_TRANSITION,MIXED_STRUCTURE,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,BEAR_RISK,RECOVERY,BEAR_RISK,1.4877,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301098.SZ,20250311,20250312,2.1394,RUNNER_TRAIL,1.0,8.26,8.3909,8.1291,8.3909,1.3292,2.9794,0.9931,20250306,20250307,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,3,RECOVERY,BULL_CONTINUATION,BULL_CONTINUATION,1.5847,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301105.SZ,20230714,20230717,3.9347,RUNNER_TRAIL,1.0,35.58,36.1166,35.0434,36.89,2.608846114742182,3.3729,-0.8013,20230711,20230712,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,NO_WEEKLY,BULL_CONTINUATION,NO_M60,1.5082,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301118.SZ,20230918,20230920,-2.4999,SL_HIT,2.0,25.385,24.7504,24.7504,26.0196,-0.975,0.583,-1.2291,20230913,20230914,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,MIXED,BULL_CONTINUATION,2.4999,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301119.SZ,20230703,20230704,-1.5834,SL_HIT,1.0,17.971,17.6864,17.6864,26.08,-0.9999691672918258,5.2713,-2.0066,20230628,20230629,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,BEAR_RISK,RECOVERY,BEAR_RISK,1.5834,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301130.SZ,20250731,20250801,5.3304,RUNNER_TRAIL,1.0,32.857,33.6784,32.0356,35.007,2.0789,2.8853,0.5113,20250728,20250729,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,2.4999,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301132.SZ,20250212,20250213,-1.5607,SL_HIT,1.0,27.751,27.3179,27.3179,28.721,-0.9999922290528241,1.4546,-1.0159,20250207,20250211,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,NO_WEEKLY,BULL_CONTINUATION,NO_M60,1.5607,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301166.SZ,20250708,20250709,3.0645,RUNNER_TRAIL,1.0,29.917,30.385,29.449,30.397,1.9285,3.4188,0.8333,20250703,20250704,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.5643,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301175.SZ,20260204,20260205,-1.5744,SL_HIT,1.0,6.015,5.9203,5.9203,6.27,-0.9838,0.3696,-1.2144,20260122,20260116,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,RECOVERY,MIXED,BEAR_RISK,1.5744,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301199.SZ,20250428,20250429,3.3288,TIME_STOP,1.0,21.623,24.57,21.2731,22.08,2.0238,13.5553,1.1232,20250423,20250424,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,BEAR_RISK,BULL_CONTINUATION,BEAR_RISK,1.6182,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301203.SZ,20240315,20240318,3.1782,RUNNER_TRAIL,1.0,27.745,28.1972,27.2928,28.1972,1.9184,5.429,0.962,20240312,20240313,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,MIXED,BULL_CONTINUATION,RECOVERY,1.6298,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301219.SZ,20240829,20240830,2.8492,RUNNER_TRAIL,1.0,26.1595,26.6271,25.6919,26.953,1.5655,2.6337,0.9228,20240826,20240827,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,RECOVERY_TRANSITION,RECOVERY_BUT_NOT_CONFIRMED_UPTREND,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,RECOVERY,RECOVERY,1.7875,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301289.SZ,20230522,20230524,3.6018,RUNNER_TRAIL,2.0,34.6245,35.1842,34.0648,35.629,2.1922,5.62,-1.6696,20230517,20230518,SSL_SWEEP_CHOCH_REVERSAL,DEMAND_OB,DOWN_REVERSAL_SSL_SWEEP_CHOCH_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,HH_HL_CLOSE_UP,SSL_SWEEP_CHOCH_REVERSAL,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.6165,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301295.SZ,20250825,20250826,3.5421,RUNNER_TRAIL,1.0,26.55,26.9912,26.1088,27.22,2.096,7.3209,0.6573,20250820,20250822,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.6618,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301300.SZ,20251031,20251103,2.699,RUNNER_TRAIL,1.0,39.716,40.3872,39.0448,40.861,1.57,2.7339,0.9461,20251028,20251029,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,1,NO_WEEKLY,BULL_CONTINUATION,NO_M60,1.69,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301348.SZ,20250812,20250814,-1.559,SL_HIT,2.0,21.61,21.2731,21.2731,22.2,-0.9844,1.6028,-1.6919,20250807,20250808,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.559,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301358.SZ,20250609,20250610,2.3983,RUNNER_TRAIL,1.0,27.834,28.2776,27.3904,28.474,1.5049847738579836,2.232,-0.9469,20250604,20250605,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,RECOVERY,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,1,NO_WEEKLY,MIXED,NO_M60,1.5936,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301367.SZ,20241211,20241212,3.379,RUNNER_TRAIL,1.0,47.971,48.787,47.155,48.872,1.9527,3.0061,0.6752,20241206,20241209,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BEAR_RISK,RECOVERY,BULL_CONTINUATION,1.701,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301369.SZ,20250311,20250312,3.3153,RUNNER_TRAIL,1.0,38.3295,39.0908,37.5682,39.785,1.6361,2.6553,-0.5891,20250306,20250307,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,1,NO_WEEKLY,BULL_CONTINUATION,NO_M60,1.9862,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301372.SZ,20250304,20250306,2.9612,RUNNER_TRAIL,2.0,20.335,20.6904,19.9796,21.04,1.6647,2.5183,-0.0703,20250224,20250221,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,RECOVERY,BEAR_RISK,BULL_CONTINUATION,1.7477,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301382.SZ,20250716,20250717,3.5028,RUNNER_TRAIL,1.0,30.014,30.5243,29.5037,30.685,2.0253,4.4601,-0.6937,20250711,20250714,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,1.7002,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301393.SZ,20250717,20250721,3.3749,RUNNER_TRAIL,2.0,53.933,55.2813,52.5847,55.2813,1.3162,2.5699,-0.2114,20250714,20250715,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,MIXED,BULL_CONTINUATION,BEAR_RISK,2.5,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301429.SZ,20260212,20260213,-3.6917,TIME_STOP,1.0,21.277,19.88,20.9268,21.6272,-2.2062,1.8932,-10.4997,20260209,20260210,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,2,BULL_CONTINUATION,BULL_CONTINUATION,BEAR_RISK,1.6459,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301439.SZ,20251104,20251105,6.1801,RUNNER_TRAIL,1.0,15.21,15.4557,14.9643,16.15,3.8256560228664847,3.8257,-0.1628,20251029,20251030,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,MIXED,UP_CONTINUATION,V85_EXPANDED_BOS_PULLBACK,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NARROW_POI_HOLD_ABOVE_IN_MIXED,MIXED_ACCUMULATION_HOLD_ABOVE_POI,3,MIXED,BULL_CONTINUATION,RECOVERY,1.6154,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301468.SZ,20250311,20250312,3.1463,RUNNER_TRAIL,1.0,16.903,17.1757,16.6303,17.1757,1.9499998767475908,3.8647,0.4803,20250306,20250307,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,2,RECOVERY,BULL_CONTINUATION,BEAR_RISK,1.6135,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
301486.SZ,20250716,20250717,4.7799,RUNNER_TRAIL,1.0,67.815,68.955,66.675,70.98,2.7954,4.8026,0.4518,20250711,20250714,BOS_CONTINUATION,DEMAND_OB,UP_CONTINUATION_BOS_PULLBACK_TO_POI_RECLAIM,BULL_CONTINUATION,UP_CONTINUATION,HH_HL_CLOSE_UP,BOS_CONTINUATION,zone_limit|hybrid_tight|liq_then_2r_runner,HOLD_ABOVE_POI,NOT_MIXED,CONTINUATION_EXPANDED_HOLD_ABOVE_POI,1,NO_WEEKLY,BULL_CONTINUATION,NO_M60,1.681,NEXT_OPEN_AFTER_POI_RECLAIM,PRODUCTION_CLEAN,False
