symbol,entry_date,src,net_pnl_pct,rank
301283.SZ,20260721,EVENT,12.7807,3
603920.SH,20260721,EVENT,54.823,6
601966.SH,20260721,EVENT,1.504,2
601717.SH,20260721,EVENT,0.4349,4
002150.SZ,20260721,EVENT,5.3489,5
300748.SZ,20260720,EVENT,11.4476,3
300143.SZ,20260720,EVENT,5.5182,6
600649.SH,20260720,EVENT,0.1333,4
000039.SZ,20260720,EVENT,11.8533,4
605090.SH,20260720,EVENT,-17.2718,4
603949.SH,20260720,EVENT,22.6324,4
600810.SH,20260720,EVENT,3.2421,4
002019.SZ,20260720,EVENT,-0.1412,6
000422.SZ,20260720,EVENT,3.9831,4
688005.SH,20260720,EVENT,9.4776,5
002051.SZ,20260720,EVENT,18.5521,3
688400.SH,20260720,EVENT,16.5692,2
600557.SH,20260720,EVENT,0.103,5
600579.SH,20260720,EVENT,2.6324,2
301283.SZ,20260720,EVENT,9.7267,3
688618.SH,20260720,EVENT,13.6495,5
002318.SZ,20260720,EVENT,21.9151,2
002340.SZ,20260720,EVENT,9.4681,4
301248.SZ,20260722,EVENT,-2.1664,3
301086.SZ,20260722,EVENT,13.0491,6
301161.SZ,20260722,EVENT,20.8344,3
300095.SZ,20260722,EVENT,5.636,3
603189.SH,20260722,EVENT,11.885,3
300834.SZ,20260722,EVENT,17.5713,5
301322.SZ,20260722,EVENT,61.3217,5
300274.SZ,20260722,EVENT,32.3361,3
301265.SZ,20260722,EVENT,30.3327,3
300014.SZ,20260722,EVENT,4.2386,5
600495.SH,20260722,EVENT,7.8781,2
301337.SZ,20260722,EVENT,3.2993,3
301070.SZ,20260722,EVENT,30.6527,4
002615.SZ,20260722,EVENT,7.2336,3
600186.SH,20260722,EVENT,0.919,3
601882.SH,20260722,EVENT,16.8698,2
002943.SZ,20260722,EVENT,12.0712,5
000695.SZ,20260722,EVENT,4.5029,5
002020.SZ,20260722,EVENT,1.5964,2
002050.SZ,20260722,EVENT,3.3136,3
002192.SZ,20260722,EVENT,27.3856,4
002913.SZ,20260722,EVENT,15.0468,5
002388.SZ,20260722,EVENT,25.2237,4
300450.SZ,20260722,EVENT,22.715,4
002475.SZ,20260722,EVENT,-2.573,2
603799.SH,20260722,EVENT,13.842,4
603516.SH,20260722,EVENT,31.2032,5
002099.SZ,20260722,EVENT,9.3587,2
600103.SH,20260722,EVENT,11.5082,7
603916.SH,20260722,EVENT,37.8999,2
600233.SH,20260722,EVENT,6.3713,3
600031.SH,20260722,EVENT,0.2723,2
600770.SH,20260722,EVENT,14.1564,2
301360.SZ,20260722,EVENT,32.5999,5
600918.SH,20260722,EVENT,-0.9682,2
603262.SH,20260722,EVENT,-2.8163,2
300183.SZ,20260723,EVENT,8.056,4
300790.SZ,20260723,EVENT,17.2007,3
301290.SZ,20260723,EVENT,4.7175,4
002931.SZ,20260723,EVENT,35.4563,3
300982.SZ,20260723,EVENT,3.8853,3
300091.SZ,20260723,EVENT,10.9111,4
300192.SZ,20260723,EVENT,7.9458,2
002695.SZ,20260723,EVENT,22.5264,6
000400.SZ,20260723,EVENT,4.6946,3
603091.SH,20260723,EVENT,5.2196,3
300802.SZ,20260723,EVENT,16.8581,3
603920.SH,20260723,EVENT,45.0384,5
688429.SH,20260723,EVENT,0.5736,4
002913.SZ,20260723,EVENT,11.3298,5
300286.SZ,20260723,EVENT,34.1609,5
000670.SZ,20260723,EVENT,20.184,5
002352.SZ,20260723,EVENT,2.9681,2
603659.SH,20260723,EVENT,13.025,4
002929.SZ,20260723,EVENT,5.3566,3
001322.SZ,20260723,EVENT,-2.1822,4
000695.SZ,20260723,EVENT,0.3144,3
605009.SH,20260723,EVENT,-3.1138,2
603439.SH,20260723,EVENT,18.0794,3
603588.SH,20260723,EVENT,40.2934,4
000338.SZ,20260723,EVENT,14.6376,3
600382.SH,20260723,EVENT,11.5133,5
600580.SH,20260723,EVENT,3.585,3
000528.SZ,20260723,EVENT,0.7893,2
603288.SH,20260723,EVENT,-0.0383,3
600346.SH,20260723,EVENT,0.9619,4
002318.SZ,20260723,EVENT,7.0525,3
001205.SZ,20260723,EVENT,4.3884,3
603799.SH,20260723,EVENT,11.8397,3
002192.SZ,20260723,EVENT,20.6445,4
688350.SH,20260723,EVENT,26.4079,3
000656.SZ,20260723,EVENT,-2.4968,4
603201.SH,20260723,EVENT,11.8146,2
002264.SZ,20260724,EVENT,4.4742,2
002812.SZ,20260724,EVENT,16.6093,5
301290.SZ,20260724,EVENT,5.7241,3
301337.SZ,20260724,EVENT,4.2985,4
301322.SZ,20260724,EVENT,62.1377,3
301330.SZ,20260724,EVENT,-1.5294,4
301305.SZ,20260724,EVENT,24.9941,4
301161.SZ,20260724,EVENT,23.3896,3
688022.SH,20260724,EVENT,2.9587,3
003008.SZ,20260724,EVENT,-1.7053,3
688525.SH,20260724,EVENT,6.5034,2
000695.SZ,20260724,EVENT,-0.1274,2
688258.SH,20260724,EVENT,8.556,3
603836.SH,20260724,EVENT,11.2516,2
603659.SH,20260724,EVENT,7.7394,5
688350.SH,20260724,EVENT,22.2945,4
605588.SH,20260724,EVENT,44.481,4
301446.SZ,20260724,EVENT,18.698,7
003015.SZ,20260724,EVENT,7.0629,3
300184.SZ,20260724,EVENT,15.2669,3
002695.SZ,20260724,EVENT,14.5403,5
002161.SZ,20260724,EVENT,24.4212,2
603683.SH,20260724,EVENT,71.1564,5
605228.SH,20260724,EVENT,18.5643,3
601006.SH,20260724,EVENT,-3.6765,2
600141.SH,20260724,EVENT,7.1883,2
688719.SH,20260724,EVENT,38.7167,3
688623.SH,20260724,EVENT,-1.1088,2
605488.SH,20260724,EVENT,6.7262,4
002929.SZ,20260724,EVENT,4.8077,3
300463.SZ,20260724,EVENT,8.5439,3
300906.SZ,20260727,EVENT,16.0534,4
300091.SZ,20260727,EVENT,9.8418,5
301010.SZ,20260727,EVENT,17.0245,4
300573.SZ,20260727,EVENT,13.6593,2
300790.SZ,20260727,EVENT,21.1457,3
300684.SZ,20260727,EVENT,7.6576,3
301086.SZ,20260727,EVENT,19.2841,3
688337.SH,20260727,EVENT,65.5073,3
002888.SZ,20260727,EVENT,34.1314,5
003019.SZ,20260727,EVENT,6.9438,5
688162.SH,20260727,EVENT,10.0403,3
002722.SZ,20260727,EVENT,8.405,3
002318.SZ,20260727,EVENT,4.1771,2
688755.SH,20260727,EVENT,7.9367,4
603031.SH,20260727,EVENT,12.7075,2
003015.SZ,20260727,EVENT,7.7952,3
603588.SH,20260727,EVENT,43.2456,3
605060.SH,20260727,EVENT,27.2645,4
688657.SH,20260727,EVENT,25.5952,3
603091.SH,20260727,EVENT,0.6666,3
688719.SH,20260727,EVENT,42.9864,3
001358.SZ,20260727,EVENT,26.7126,4
603189.SH,20260727,EVENT,8.1977,3
603390.SH,20260727,EVENT,11.6021,4
688258.SH,20260727,EVENT,14.9588,4
301360.SZ,20260727,EVENT,36.946,2
300095.SZ,20260728,EVENT,7.6913,5
301252.SZ,20260728,EVENT,17.5756,4
300627.SZ,20260728,EVENT,7.9413,4
002929.SZ,20260728,EVENT,-13.5777,3
002888.SZ,20260728,EVENT,12.6974,6
300467.SZ,20260728,EVENT,7.8874,4
688087.SH,20260728,EVENT,12.7436,4
301662.SZ,20260728,EVENT,8.7646,4
301439.SZ,20260728,EVENT,8.1256,3
301290.SZ,20260728,EVENT,15.3174,5
301026.SZ,20260717,EVENT,11.8202,4
300988.SZ,20260717,EVENT,3.1375,4
002858.SZ,20260717,EVENT,-5.5938,4
000923.SZ,20260717,EVENT,8.9584,2
000501.SZ,20260717,EVENT,1.5204,2
000858.SZ,20260717,EVENT,0.7345,3
601038.SH,20260717,EVENT,5.1911,3
603088.SH,20260717,EVENT,0.5175,5
600382.SH,20260717,EVENT,-8.303,3
300690.SZ,20260729,EVENT,0.2145,4
301248.SZ,20260729,EVENT,21.0414,3
688083.SH,20260729,EVENT,8.3806,4
301305.SZ,20260729,EVENT,23.6092,3
603920.SH,20260729,EVENT,25.0698,4
002931.SZ,20260729,EVENT,23.9616,3
600580.SH,20260729,EVENT,26.6803,4
688162.SH,20260729,EVENT,12.4754,3
002023.SZ,20260729,EVENT,18.277,3
603231.SH,20260729,EVENT,10.371,3
002812.SZ,20260729,EVENT,11.2161,5
002050.SZ,20260729,EVENT,12.2227,4
603194.SH,20260729,EVENT,0.4409,2
600186.SH,20260729,EVENT,52.0232,3
002734.SZ,20260729,EVENT,15.109,3
600884.SH,20260729,EVENT,-4.1563,6
688695.SH,20260729,EVENT,1.0876,2
600382.SH,20260729,EVENT,-0.52,7
601717.SH,20260729,EVENT,1.5434,4
601799.SH,20260729,EVENT,-0.5005,5
603861.SH,20260729,EVENT,7.3214,2
603390.SH,20260729,EVENT,8.4975,6
002778.SZ,20260729,EVENT,10.7155,5
688638.SH,20260729,EVENT,14.9838,4
603091.SH,20260729,EVENT,8.4602,2
603135.SH,20260729,EVENT,9.887,3
000009_SZ.SZ,20250908,CONT,-2.4031,3
000544_SZ.SZ,20240514,CONT,2.0248,3
000752_SZ.SZ,20250815,CONT,0.8476,3
000758_SZ.SZ,20250718,CONT,6.4787,3
000791_SZ.SZ,20240517,CONT,0.2478,3
000791_SZ.SZ,20240520,CONT,-8.366,3
000792_SZ.SZ,20260121,CONT,-4.5817,3
000803_SZ.SZ,20250818,CONT,1.9368,3
000812_SZ.SZ,20241114,CONT,10.2444,3
000823_SZ.SZ,20250811,CONT,7.0197,3
000908_SZ.SZ,20240815,CONT,62.6906,3
000912_SZ.SZ,20241014,CONT,0.7091,3
000975_SZ.SZ,20240520,CONT,-6.2204,3
001228_SZ.SZ,20241128,CONT,4.7333,3
002019_SZ.SZ,20240514,CONT,-4.5478,3
002107_SZ.SZ,20250710,CONT,10.6414,3
002110_SZ.SZ,20241118,CONT,-0.745,3
002156_SZ.SZ,20250829,CONT,4.1492,3
002271_SZ.SZ,20260129,CONT,7.8,3
002309_SZ.SZ,20250624,CONT,8.5719,3
002344_SZ.SZ,20241115,CONT,13.4259,3
002358_SZ.SZ,20260123,CONT,6.4104,3
002413_SZ.SZ,20250703,CONT,0.5168,3
002432_SZ.SZ,20260310,CONT,20.916,3
002460_SZ.SZ,20250905,CONT,30.1713,3
002479_SZ.SZ,20241014,CONT,7.3294,3
002569_SZ.SZ,20240520,CONT,-3.7294,3
002656_SZ.SZ,20250213,CONT,1.1636,3
002674_SZ.SZ,20250818,CONT,4.6426,3
002768_SZ.SZ,20250716,CONT,20.0801,3
002768_SZ.SZ,20250717,CONT,6.747,3
002860_SZ.SZ,20241212,CONT,-1.4043,3
002887_SZ.SZ,20260226,CONT,4.755,3
002908_SZ.SZ,20250707,CONT,3.2991,3
002925_SZ.SZ,20241218,CONT,-0.2703,3
300019_SZ.SZ,20241118,CONT,-5.0555,3
300035_SZ.SZ,20250829,CONT,15.9567,3
300049_SZ.SZ,20250716,CONT,18.7419,3
300084_SZ.SZ,20260302,CONT,-3.0278,3
300131_SZ.SZ,20231127,CONT,-1.4308,3
300263_SZ.SZ,20250729,CONT,-2.4142,3
300510_SZ.SZ,20250818,CONT,-21.0475,3
300686_SZ.SZ,20250820,CONT,7.1609,3
300708_SZ.SZ,20260305,CONT,-7.9807,3
300739_SZ.SZ,20250715,CONT,7.3585,3
300747_SZ.SZ,20250708,CONT,8.9011,3
300748_SZ.SZ,20250718,CONT,3.7526,3
300750_SZ.SZ,20240326,CONT,3.9663,3
300767_SZ.SZ,20250730,CONT,18.2806,3
300855_SZ.SZ,20250811,CONT,10.4137,3
300861_SZ.SZ,20250905,CONT,-5.2231,3
301127_SZ.SZ,20240612,CONT,3.7085,3
301363_SZ.SZ,20250821,CONT,23.9652,3
600096_SH.SH,20251106,CONT,10.2816,3
600107_SH.SH,20250829,CONT,17.9979,3
600111_SH.SH,20250718,CONT,19.887,3
600115_SH.SH,20251103,CONT,11.2583,3
600233_SH.SH,20240320,CONT,8.6873,3
600233_SH.SH,20240321,CONT,2.9572,3
600377_SH.SH,20240220,CONT,0.0799,3
600389_SH.SH,20250516,CONT,15.6323,3
600452_SH.SH,20250821,CONT,-16.6183,3
600487_SH.SH,20250829,CONT,-1.2728,3
600490_SH.SH,20250901,CONT,7.674,3
600499_SH.SH,20250519,CONT,6.2105,3
600499_SH.SH,20250520,CONT,-0.4638,3
600628_SH.SH,20241126,CONT,22.2764,3
600639_SH.SH,20240201,CONT,-3.4543,3
600722_SH.SH,20241120,CONT,25.7179,3
600761_SH.SH,20250924,CONT,-6.2179,3
600792_SH.SH,20250718,CONT,1.6717,3
600819_SH.SH,20241113,CONT,7.38,3
600938_SH.SH,20260302,CONT,4.2894,3
600971_SH.SH,20231212,CONT,-4.3082,3
600977_SH.SH,20250905,CONT,33.8063,3
600981_SH.SH,20231212,CONT,-9.897,3
601061_SH.SH,20251021,CONT,29.6106,3
601089_SH.SH,20250717,CONT,29.3342,3
601117_SH.SH,20260312,CONT,-6.3401,3
601199_SH.SH,20240520,CONT,-5.4572,3
601231_SH.SH,20250819,CONT,1.0892,3
601606_SH.SH,20241014,CONT,5.3575,3
601615_SH.SH,20250825,CONT,2.6932,3
601717_SH.SH,20250319,CONT,2.0551,3
601727_SH.SH,20241021,CONT,79.2996,3
601728_SH.SH,20250221,CONT,2.9517,3
601789_SH.SH,20241114,CONT,0.4881,3
601789_SH.SH,20241115,CONT,-1.3062,3
601825_SH.SH,20240522,CONT,-11.4053,3
601899_SH.SH,20240314,CONT,5.8412,3
601899_SH.SH,20250905,CONT,5.104,3
603035_SH.SH,20250923,CONT,13.3405,3
603111_SH.SH,20250917,CONT,4.4561,3
603167_SH.SH,20250620,CONT,12.4667,3
603181_SH.SH,20250826,CONT,12.5635,3
603217_SH.SH,20251014,CONT,3.7724,3
603268_SH.SH,20250818,CONT,2.8126,3
603285_SH.SH,20250911,CONT,-16.7533,3
603338_SH.SH,20241205,CONT,2.165,3
603586_SH.SH,20250611,CONT,2.5877,3
603610_SH.SH,20241219,CONT,-11.0941,3
603612_SH.SH,20250729,CONT,10.3106,3
603685_SH.SH,20250728,CONT,4.7498,3
603726_SH.SH,20250708,CONT,-4.2771,3
603976_SH.SH,20250728,CONT,5.2511,3
605050_SH.SH,20241126,CONT,7.9032,3
605228_SH.SH,20250725,CONT,13.2626,3
605599_SH.SH,20250520,CONT,38.5903,3
688125_SH.SH,20250811,CONT,4.3977,3
688161_SH.SH,20250908,CONT,6.9681,3
688362_SH.SH,20250812,CONT,12.1243,3
688371_SH.SH,20250818,CONT,31.2798,3
688718_SH.SH,20250718,CONT,12.4225,3
